announce_date,announce_time,company_id,company_name,subject,matched_clause,event_date,detail
2022-12-31,18:06:51,2390,云辰,澄清媒體有關本公司董事長「認罪」交保的不實報導,,2022-12-31,"1.事實發生日:111/12/31
2.公司名稱:云辰電子開發股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:聯合新聞網、聯合報等
6.報導內容:
 聯合新聞網、聯合報等媒體於111/12/31報導「高端內線至少5件」基亞董事長胞妹
 張姿玲涉高端內線交易，「認罪交保」、「偵訊時認罪自白」、「坦承有內線交易」
 為不實報導。
7.發生緣由:
(1)本公司張姿玲董事長於111/12/29至12/30接受士林地檢署偵訊，偵訊期間尊重司法
   、配合調查並向司法機關詳為說明相關事實，始獲准交保。
(2)本公司特此澄清相關報導「認罪交保」、「偵訊時認罪自白」、「坦承有內線交易」
   為不實報導。
(3)本公司尊重司法，將持續配合司法機關調查，以釐清事實真相。
8.因應措施:
 有關本公司之財務及業務資訊，請依「公開資訊觀測站」公告為準。
9.其他應敘明事項:無"
