co_id,year_quarter,account_code,account_name_cn,period_q_current,yoy_pct
2536,2026Q1,7000,營業外收入及支出合計,-73240.0,22.99
2536,2026Q1,7010,其他收入合計,313.0,-57.76
2536,2026Q1,7020,其他利益及損失淨額,-382.0,95.67
2536,2026Q1,7050,財務成本淨額,81160.0,-7.09
2536,2026Q1,7100,利息收入合計,7989.0,2320.91
2536,2026Q1,7900,繼續營業單位稅前淨利（淨損）,51693.0,397.48
2536,2026Q1,7950,所得稅費用（利益）合計,481.0,-87.92
2536,2026Q1,8000,繼續營業單位本期淨利（淨損）,51212.0,699.06
2536,2026Q1,8200,本期淨利（淨損）,51212.0,699.06
2536,2026Q1,8500,本期綜合損益總額,51212.0,699.06
2536,2026Q1,8610,母公司業主（淨利／損）,50662.0,472.91
2536,2026Q1,8620,非控制權益（淨利／損）,550.0,122.6
2536,2026Q1,8710,母公司業主（綜合損益）,50662.0,472.91
2536,2026Q1,8720,非控制權益（綜合損益）,550.0,122.6
2536,2026Q1,9750,基本每股盈餘合計,0.15,400.0
2536,2026Q1,9850,稀釋每股盈餘合計,0.15,400.0
2536,2026Q2,4000,營業收入合計,4104867.0,
2536,2026Q2,4300,租賃收入合計,45634.0,
2536,2026Q2,4500,營建工程收入合計,4059233.0,
2536,2026Q2,5000,營業成本合計,3237872.0,
2536,2026Q2,5300,租賃成本合計,21204.0,
2536,2026Q2,5500,營建工程成本合計,3216668.0,
2536,2026Q2,5900,營業毛利（毛損）,866995.0,
2536,2026Q2,5950,營業毛利（毛損）淨額,866995.0,
2536,2026Q2,6000,營業費用合計,81149.0,
2536,2026Q2,6100,推銷費用,50156.0,
2536,2026Q2,6200,管理費用,30993.0,
2536,2026Q2,6900,營業利益（損失）,785846.0,
2536,2026Q2,7000,營業外收入及支出合計,-41804.0,
2536,2026Q2,7010,其他收入合計,9226.0,
2536,2026Q2,7020,其他利益及損失淨額,-2318.0,
2536,2026Q2,7050,財務成本淨額,75475.0,
2536,2026Q2,7100,利息收入合計,26763.0,
2536,2026Q2,7900,繼續營業單位稅前淨利（淨損）,744042.0,
2536,2026Q2,7950,所得稅費用（利益）合計,59782.0,
2536,2026Q2,8000,繼續營業單位本期淨利（淨損）,684260.0,
2536,2026Q2,8200,本期淨利（淨損）,684260.0,
2536,2026Q2,8500,本期綜合損益總額,684260.0,
2536,2026Q2,8610,母公司業主（淨利／損）,681672.0,
2536,2026Q2,8620,非控制權益（淨利／損）,2588.0,
2536,2026Q2,8710,母公司業主（綜合損益）,681672.0,
2536,2026Q2,8720,非控制權益（綜合損益）,2588.0,
2536,2026Q2,9750,基本每股盈餘合計,2.05,
2536,2026Q2,9850,稀釋每股盈餘合計,2.04,
2537,2025Q1,4000,營業收入合計,304604.0,
2537,2025Q1,5000,營業成本合計,182704.0,
2537,2025Q1,5900,營業毛利（毛損）,121900.0,
2537,2025Q1,5950,營業毛利（毛損）淨額,121900.0,
2537,2025Q1,6000,營業費用合計,32774.0,
2537,2025Q1,6100,推銷費用,13817.0,
2537,2025Q1,6200,管理費用,18957.0,
2537,2025Q1,6900,營業利益（損失）,89126.0,
2537,2025Q1,7000,營業外收入及支出合計,-21330.0,
2537,2025Q1,7020,其他利益及損失淨額,893.0,
2537,2025Q1,7050,財務成本淨額,20970.0,
2537,2025Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-1342.0,
2537,2025Q1,7100,利息收入合計,89.0,
2537,2025Q1,7101,銀行存款利息,79.0,
2537,2025Q1,7105,其他利息收入,10.0,
2537,2025Q1,7510,利息費用,20970.0,
2537,2025Q1,7900,繼續營業單位稅前淨利（淨損）,67796.0,
2537,2025Q1,7950,所得稅費用（利益）合計,0.0,
2537,2025Q1,8000,繼續營業單位本期淨利（淨損）,67796.0,
2537,2025Q1,8200,本期淨利（淨損）,67796.0,
2537,2025Q1,8500,本期綜合損益總額,67796.0,
2537,2025Q1,9750,基本每股盈餘合計,0.23,
2537,2025Q1,9850,稀釋每股盈餘合計,0.23,
2537,2026Q1,4000,營業收入合計,1212617.0,298.1
2537,2026Q1,5000,營業成本合計,953328.0,421.79
2537,2026Q1,5900,營業毛利（毛損）,259289.0,112.71
2537,2026Q1,5950,營業毛利（毛損）淨額,259289.0,112.71
2537,2026Q1,6000,營業費用合計,91880.0,180.34
2537,2026Q1,6100,推銷費用,64490.0,366.74
2537,2026Q1,6200,管理費用,27390.0,44.48
2537,2026Q1,6900,營業利益（損失）,167409.0,87.83
2537,2026Q1,7000,營業外收入及支出合計,-17271.0,19.03
2537,2026Q1,7020,其他利益及損失淨額,6697.0,649.94
2537,2026Q1,7050,財務成本淨額,23049.0,9.91
2537,2026Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-1066.0,20.57
2537,2026Q1,7100,利息收入合計,147.0,65.17
2537,2026Q1,7101,銀行存款利息,112.0,41.77
2537,2026Q1,7105,其他利息收入,35.0,250.0
2537,2026Q1,7510,利息費用,23049.0,9.91
2537,2026Q1,7900,繼續營業單位稅前淨利（淨損）,150138.0,121.46
2537,2026Q1,7950,所得稅費用（利益）合計,30818.0,
2537,2026Q1,8000,繼續營業單位本期淨利（淨損）,119320.0,76.0
2537,2026Q1,8200,本期淨利（淨損）,119320.0,76.0
2537,2026Q1,8500,本期綜合損益總額,119320.0,76.0
2537,2026Q1,9750,基本每股盈餘合計,0.4,73.91
2537,2026Q1,9850,稀釋每股盈餘合計,0.4,73.91
2537,2026Q2,4000,營業收入合計,252331.0,
2537,2026Q2,5000,營業成本合計,178061.0,
2537,2026Q2,5900,營業毛利（毛損）,74270.0,
2537,2026Q2,5950,營業毛利（毛損）淨額,74270.0,
2537,2026Q2,6000,營業費用合計,28380.0,
2537,2026Q2,6100,推銷費用,4125.0,
2537,2026Q2,6200,管理費用,24255.0,
2537,2026Q2,6900,營業利益（損失）,45890.0,
2537,2026Q2,7000,營業外收入及支出合計,-31971.0,
2537,2026Q2,7020,其他利益及損失淨額,163.0,
2537,2026Q2,7050,財務成本淨額,38330.0,
2537,2026Q2,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-1356.0,
2537,2026Q2,7100,利息收入合計,7552.0,
2537,2026Q2,7900,繼續營業單位稅前淨利（淨損）,13919.0,
2537,2026Q2,7950,所得稅費用（利益）合計,9349.0,
2537,2026Q2,8000,繼續營業單位本期淨利（淨損）,4570.0,
2537,2026Q2,8200,本期淨利（淨損）,4570.0,
2537,2026Q2,8500,本期綜合損益總額,4570.0,
2537,2026Q2,9710,繼續營業單位淨利（淨損）,0.01,
2537,2026Q2,9750,基本每股盈餘合計,0.01,
2537,2026Q2,9810,繼續營業單位淨利（淨損）,0.01,
2537,2026Q2,9850,稀釋每股盈餘合計,0.01,
2538,2025Q1,4000,營業收入合計,84833.0,
2538,2025Q1,4100,銷貨收入淨額,84833.0,
2538,2025Q1,4110,銷貨收入,84833.0,
2538,2025Q1,4111,銷貨收入,84833.0,
2538,2025Q1,5000,營業成本合計,31516.0,
2538,2025Q1,5110,銷貨成本合計,31516.0,
2538,2025Q1,5111,銷貨成本,31516.0,
2538,2025Q1,5900,營業毛利（毛損）,53317.0,
2538,2025Q1,5950,營業毛利（毛損）淨額,53317.0,
2538,2025Q1,6000,營業費用合計,39446.0,
2538,2025Q1,6100,推銷費用,0.0,
2538,2025Q1,6200,管理費用,39446.0,
2538,2025Q1,6900,營業利益（損失）,13871.0,
2538,2025Q1,7000,營業外收入及支出合計,-10796.0,
2538,2025Q1,7010,其他收入合計,178.0,
2538,2025Q1,7020,其他利益及損失淨額,17407.0,
2538,2025Q1,7050,財務成本淨額,43426.0,
2538,2025Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,4303.0,
2538,2025Q1,7100,利息收入合計,10742.0,
2538,2025Q1,7101,銀行存款利息,3939.0,
2538,2025Q1,7102,按攤銷後成本衡量之金融資產利息收入,6798.0,
2538,2025Q1,7105,其他利息收入,5.0,
2538,2025Q1,7106,透過其他綜合損益按公允價值衡量之金融資產利息收入,0.0,
2538,2025Q1,7190,其他收入－其他,178.0,
2538,2025Q1,7215,處分投資性不動產利益,0.0,
2538,2025Q1,7225,處分投資利益,0.0,
2538,2025Q1,7230,外幣兌換利益,18466.0,
2538,2025Q1,7235,透過損益按公允價值衡量之金融資產（負債）利益,-411.0,
2538,2025Q1,7510,利息費用,43426.0,
2538,2025Q1,7590,什項支出,648.0,
2538,2025Q1,7625,處分投資損失,0.0,
2538,2025Q1,7630,外幣兌換損失,0.0,
2538,2025Q1,7635,透過損益按公允價值衡量之金融資產（負債）損失,0.0,
2538,2025Q1,7900,繼續營業單位稅前淨利（淨損）,3075.0,
2538,2025Q1,7950,所得稅費用（利益）合計,0.0,
2538,2025Q1,7951,本期所得稅費用（利益）,0.0,
2538,2025Q1,8000,繼續營業單位本期淨利（淨損）,3075.0,
2538,2025Q1,8200,本期淨利（淨損）,3075.0,
2538,2025Q1,8300,其他綜合損益（淨額）,0.0,
2538,2025Q1,8310,不重分類至損益之項目總額,0.0,
2538,2025Q1,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,0.0,
2538,2025Q1,8360,後續可能重分類至損益之項目總額,0.0,
2538,2025Q1,8370,採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,0.0,
2538,2025Q1,8399,與可能重分類之項目相關之所得稅,0.0,
2538,2025Q1,8500,本期綜合損益總額,3075.0,
2538,2025Q1,8610,母公司業主（淨利／損）,3075.0,
2538,2025Q1,8620,非控制權益（淨利／損）,0.0,
2538,2025Q1,8710,母公司業主（綜合損益）,3075.0,
2538,2025Q1,8720,非控制權益（綜合損益）,0.0,
2538,2025Q1,9710,繼續營業單位淨利（淨損）,0.01,
2538,2025Q1,9750,基本每股盈餘合計,0.01,
2538,2025Q1,9810,繼續營業單位淨利（淨損）,0.01,
2538,2025Q1,9850,稀釋每股盈餘合計,0.01,
2538,2026Q1,4000,營業收入合計,82552.0,-2.69
2538,2026Q1,4100,銷貨收入淨額,82552.0,-2.69
2538,2026Q1,4110,銷貨收入,82552.0,-2.69
2538,2026Q1,4111,銷貨收入,82552.0,-2.69
2538,2026Q1,5000,營業成本合計,3054.0,-90.31
2538,2026Q1,5110,銷貨成本合計,3054.0,-90.31
2538,2026Q1,5111,銷貨成本,3054.0,-90.31
2538,2026Q1,5900,營業毛利（毛損）,79498.0,49.1
2538,2026Q1,5950,營業毛利（毛損）淨額,79498.0,49.1
2538,2026Q1,6000,營業費用合計,41002.0,3.94
2538,2026Q1,6100,推銷費用,73.0,
2538,2026Q1,6200,管理費用,40929.0,3.76
2538,2026Q1,6900,營業利益（損失）,38496.0,177.53
2538,2026Q1,7000,營業外收入及支出合計,-21552.0,-99.63
2538,2026Q1,7010,其他收入合計,1675.0,841.01
2538,2026Q1,7020,其他利益及損失淨額,12767.0,-26.66
2538,2026Q1,7050,財務成本淨額,43339.0,-0.2
2538,2026Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,0.0,-100.0
2538,2026Q1,7100,利息收入合計,7345.0,-31.62
2538,2026Q1,7101,銀行存款利息,1163.0,-70.47
2538,2026Q1,7102,按攤銷後成本衡量之金融資產利息收入,6177.0,-9.14
2538,2026Q1,7105,其他利息收入,5.0,0.0
2538,2026Q1,7106,透過其他綜合損益按公允價值衡量之金融資產利息收入,0.0,
2538,2026Q1,7190,其他收入－其他,1675.0,841.01
2538,2026Q1,7215,處分投資性不動產利益,0.0,
2538,2026Q1,7225,處分投資利益,0.0,
2538,2026Q1,7230,外幣兌換利益,13016.0,-29.51
2538,2026Q1,7235,透過損益按公允價值衡量之金融資產（負債）利益,0.0,100.0
2538,2026Q1,7510,利息費用,43339.0,-0.2
2538,2026Q1,7590,什項支出,0.0,-100.0
2538,2026Q1,7625,處分投資損失,0.0,
2538,2026Q1,7630,外幣兌換損失,0.0,
2538,2026Q1,7635,透過損益按公允價值衡量之金融資產（負債）損失,249.0,
2538,2026Q1,7900,繼續營業單位稅前淨利（淨損）,16944.0,451.02
2538,2026Q1,7950,所得稅費用（利益）合計,8584.0,
2538,2026Q1,7951,本期所得稅費用（利益）,8584.0,
2538,2026Q1,8000,繼續營業單位本期淨利（淨損）,8360.0,171.87
2538,2026Q1,8200,本期淨利（淨損）,8360.0,171.87
2538,2026Q1,8300,其他綜合損益（淨額）,0.0,
2538,2026Q1,8310,不重分類至損益之項目總額,0.0,
2538,2026Q1,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,0.0,
2538,2026Q1,8360,後續可能重分類至損益之項目總額,0.0,
2538,2026Q1,8370,採用權益法認列之關聯企業及合資之其他綜合損益之份額－可能重分類至損益之項目,0.0,
2538,2026Q1,8399,與可能重分類之項目相關之所得稅,0.0,
2538,2026Q1,8500,本期綜合損益總額,8360.0,171.87
2538,2026Q1,8610,母公司業主（淨利／損）,8360.0,171.87
2538,2026Q1,8620,非控制權益（淨利／損）,0.0,
2538,2026Q1,8710,母公司業主（綜合損益）,8360.0,171.87
2538,2026Q1,8720,非控制權益（綜合損益）,0.0,
2538,2026Q1,9710,繼續營業單位淨利（淨損）,0.02,100.0
2538,2026Q1,9750,基本每股盈餘合計,0.02,100.0
2538,2026Q1,9810,繼續營業單位淨利（淨損）,0.02,100.0
2538,2026Q1,9850,稀釋每股盈餘合計,0.02,100.0
2538,2026Q2,4000,營業收入合計,73608.0,
2538,2026Q2,4100,銷貨收入淨額,73608.0,
2538,2026Q2,4110,銷貨收入,73608.0,
2538,2026Q2,4111,銷貨收入,73608.0,
2538,2026Q2,5000,營業成本合計,11535.0,
2538,2026Q2,5110,銷貨成本合計,11535.0,
2538,2026Q2,5111,銷貨成本,11535.0,
2538,2026Q2,5900,營業毛利（毛損）,62073.0,
2538,2026Q2,5950,營業毛利（毛損）淨額,62073.0,
2538,2026Q2,6000,營業費用合計,49499.0,
2538,2026Q2,6100,推銷費用,0.0,
2538,2026Q2,6200,管理費用,49499.0,
2538,2026Q2,6900,營業利益（損失）,12574.0,
2538,2026Q2,7000,營業外收入及支出合計,-39108.0,
2538,2026Q2,7010,其他收入合計,10457.0,
2538,2026Q2,7020,其他利益及損失淨額,-17157.0,
2538,2026Q2,7030,除列按攤銷後成本衡量金融資產淨損益,0.0,
2538,2026Q2,7050,財務成本淨額,43515.0,
2538,2026Q2,7060,採用權益法認列之關聯企業及合資損益之份額淨額,0.0,
2538,2026Q2,7100,利息收入合計,11107.0,
2538,2026Q2,7101,銀行存款利息,4443.0,
2538,2026Q2,7102,按攤銷後成本衡量之金融資產利息收入,5884.0,
2538,2026Q2,7105,其他利息收入,210.0,
2538,2026Q2,7106,透過其他綜合損益按公允價值衡量之金融資產利息收入,570.0,
2538,2026Q2,7190,其他收入－其他,10457.0,
2538,2026Q2,7215,處分投資性不動產利益,0.0,
2538,2026Q2,7230,外幣兌換利益,0.0,
2538,2026Q2,7235,透過損益按公允價值衡量之金融資產（負債）利益,0.0,
2538,2026Q2,7370,採用權益法認列之關聯企業及合資利益之份額,0.0,
2538,2026Q2,7510,利息費用,43515.0,
2538,2026Q2,7580,賠償損失,503.0,
2538,2026Q2,7590,什項支出,13693.0,
2538,2026Q2,7630,外幣兌換損失,2487.0,
2538,2026Q2,7635,透過損益按公允價值衡量之金融資產（負債）損失,474.0,
2538,2026Q2,7770,採用權益法認列之關聯企業及合資損失之份額,0.0,
2538,2026Q2,7900,繼續營業單位稅前淨利（淨損）,-26534.0,
2538,2026Q2,7950,所得稅費用（利益）合計,-8991.0,
2538,2026Q2,7951,本期所得稅費用（利益）,-8991.0,
2538,2026Q2,8000,繼續營業單位本期淨利（淨損）,-17543.0,
2538,2026Q2,8200,本期淨利（淨損）,-17543.0,
2538,2026Q2,8300,其他綜合損益（淨額）,0.0,
2538,2026Q2,8310,不重分類至損益之項目總額,0.0,
2538,2026Q2,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,0.0,
2538,2026Q2,8360,後續可能重分類至損益之項目總額,0.0,
2538,2026Q2,8370,採用權益法認列之關聯企業及合資之其他綜合損益之份額－可能重分類至損益之項目,0.0,
2538,2026Q2,8375,關聯企業及合資之與待出售非流動資產（或處分群組）直接相關之權益,0.0,
2538,2026Q2,8500,本期綜合損益總額,-17543.0,
2538,2026Q2,8610,母公司業主（淨利／損）,-17543.0,
2538,2026Q2,8620,非控制權益（淨利／損）,0.0,
2538,2026Q2,8710,母公司業主（綜合損益）,-17543.0,
2538,2026Q2,8720,非控制權益（綜合損益）,0.0,
2538,2026Q2,9710,繼續營業單位淨利（淨損）,-0.04,
2538,2026Q2,9750,基本每股盈餘合計,-0.04,
2538,2026Q2,9810,繼續營業單位淨利（淨損）,-0.04,
2538,2026Q2,9850,稀釋每股盈餘合計,-0.04,
2539,2025Q1,4000,營業收入合計,5504488.0,
2539,2025Q1,4300,租賃收入合計,0.0,
2539,2025Q1,4310,租賃收入,0.0,
2539,2025Q1,4500,營建工程收入合計,5504488.0,
2539,2025Q1,4510,營建收入（營建業適用）,5504488.0,
2539,2025Q1,4511,營建收入,5507199.0,
2539,2025Q1,4519,營建收入退回及折讓,2711.0,
2539,2025Q1,5000,營業成本合計,3344229.0,
2539,2025Q1,5500,營建工程成本合計,3344229.0,
2539,2025Q1,5510,營建成本,3344229.0,
2539,2025Q1,5900,營業毛利（毛損）,2160259.0,
2539,2025Q1,5950,營業毛利（毛損）淨額,2160259.0,
2539,2025Q1,6000,營業費用合計,229494.0,
2539,2025Q1,6100,推銷費用,168309.0,
2539,2025Q1,6200,管理費用,61185.0,
2539,2025Q1,6900,營業利益（損失）,1930765.0,
2539,2025Q1,7000,營業外收入及支出合計,-1060.0,
2539,2025Q1,7010,其他收入合計,211.0,
2539,2025Q1,7020,其他利益及損失淨額,-276.0,
2539,2025Q1,7050,財務成本淨額,1898.0,
2539,2025Q1,7100,利息收入合計,903.0,
2539,2025Q1,7900,繼續營業單位稅前淨利（淨損）,1929705.0,
2539,2025Q1,7950,所得稅費用（利益）合計,369755.0,
2539,2025Q1,7951,本期所得稅費用（利益）,369755.0,
2539,2025Q1,8000,繼續營業單位本期淨利（淨損）,1559950.0,
2539,2025Q1,8200,本期淨利（淨損）,1559950.0,
2539,2025Q1,8500,本期綜合損益總額,1559950.0,
2539,2025Q1,8610,母公司業主（淨利／損）,1559950.0,
2539,2025Q1,8620,非控制權益（淨利／損）,0.0,
2539,2025Q1,8710,母公司業主（綜合損益）,1559950.0,
2539,2025Q1,8720,非控制權益（綜合損益）,0.0,
2539,2025Q1,9710,繼續營業單位淨利（淨損）,1.57,
2539,2025Q1,9750,基本每股盈餘合計,1.57,
2539,2025Q1,9810,繼續營業單位淨利（淨損）,1.57,
2539,2025Q1,9850,稀釋每股盈餘合計,1.57,
2539,2026Q1,4000,營業收入合計,2476909.0,-55.0
2539,2026Q1,4500,營建工程收入合計,2476909.0,-55.0
2539,2026Q1,4510,營建收入（營建業適用）,2476909.0,-55.0
2539,2026Q1,4511,營建收入,2479541.0,-54.98
2539,2026Q1,4519,營建收入退回及折讓,2632.0,-2.91
2539,2026Q1,5000,營業成本合計,1353297.0,-59.53
2539,2026Q1,5500,營建工程成本合計,1353297.0,-59.53
2539,2026Q1,5510,營建成本,1353297.0,-59.53
2539,2026Q1,5900,營業毛利（毛損）,1123612.0,-47.99
2539,2026Q1,5950,營業毛利（毛損）淨額,1123612.0,-47.99
2539,2026Q1,6000,營業費用合計,120627.0,-47.44
2539,2026Q1,6100,推銷費用,79527.0,-52.75
2539,2026Q1,6200,管理費用,41100.0,-32.83
2539,2026Q1,6900,營業利益（損失）,1002985.0,-48.05
2539,2026Q1,7000,營業外收入及支出合計,6822.0,743.58
2539,2026Q1,7010,其他收入合計,2458.0,1064.93
2539,2026Q1,7020,其他利益及損失淨額,-411.0,-48.91
2539,2026Q1,7050,財務成本淨額,2620.0,38.04
2539,2026Q1,7100,利息收入合計,7395.0,718.94
2539,2026Q1,7900,繼續營業單位稅前淨利（淨損）,1009807.0,-47.67
2539,2026Q1,7950,所得稅費用（利益）合計,195023.0,-47.26
2539,2026Q1,7951,本期所得稅費用（利益）,195023.0,-47.26
2539,2026Q1,8000,繼續營業單位本期淨利（淨損）,814784.0,-47.77
2539,2026Q1,8200,本期淨利（淨損）,814784.0,-47.77
2539,2026Q1,8500,本期綜合損益總額,814784.0,-47.77
2539,2026Q1,8610,母公司業主（淨利／損）,814784.0,-47.77
2539,2026Q1,8620,非控制權益（淨利／損）,0.0,
2539,2026Q1,8710,母公司業主（綜合損益）,814784.0,-47.77
2539,2026Q1,8720,非控制權益（綜合損益）,0.0,
2539,2026Q1,9710,繼續營業單位淨利（淨損）,0.68,-56.69
2539,2026Q1,9750,基本每股盈餘合計,0.68,-56.69
2539,2026Q1,9810,繼續營業單位淨利（淨損）,0.68,-56.69
2539,2026Q1,9850,稀釋每股盈餘合計,0.68,-56.69
2539,2026Q2,4000,營業收入合計,6073368.0,
2539,2026Q2,4500,營建工程收入合計,6073368.0,
2539,2026Q2,4510,營建收入（營建業適用）,6073368.0,
2539,2026Q2,4511,營建收入,6076224.0,
2539,2026Q2,4519,營建收入退回及折讓,2856.0,
2539,2026Q2,5000,營業成本合計,3362989.0,
2539,2026Q2,5500,營建工程成本合計,3362989.0,
2539,2026Q2,5510,營建成本,3362989.0,
2539,2026Q2,5900,營業毛利（毛損）,2710379.0,
2539,2026Q2,5950,營業毛利（毛損）淨額,2710379.0,
2539,2026Q2,6000,營業費用合計,241787.0,
2539,2026Q2,6100,推銷費用,174134.0,
2539,2026Q2,6200,管理費用,67653.0,
2539,2026Q2,6900,營業利益（損失）,2468592.0,
2539,2026Q2,7000,營業外收入及支出合計,30937.0,
2539,2026Q2,7010,其他收入合計,7936.0,
2539,2026Q2,7020,其他利益及損失淨額,-23.0,
2539,2026Q2,7050,財務成本淨額,2372.0,
2539,2026Q2,7100,利息收入合計,25396.0,
2539,2026Q2,7900,繼續營業單位稅前淨利（淨損）,2499529.0,
2539,2026Q2,7950,所得稅費用（利益）合計,496121.0,
2539,2026Q2,7951,本期所得稅費用（利益）,496121.0,
2539,2026Q2,8000,繼續營業單位本期淨利（淨損）,2003408.0,
2539,2026Q2,8200,本期淨利（淨損）,2003408.0,
2539,2026Q2,8500,本期綜合損益總額,2003408.0,
2539,2026Q2,8610,母公司業主（淨利／損）,2003408.0,
2539,2026Q2,8710,母公司業主（綜合損益）,2003408.0,
2539,2026Q2,9710,繼續營業單位淨利（淨損）,1.68,
2539,2026Q2,9750,基本每股盈餘合計,1.68,
2539,2026Q2,9810,繼續營業單位淨利（淨損）,1.68,
2539,2026Q2,9850,稀釋每股盈餘合計,1.68,
2540,2025Q1,4000,營業收入合計,2124488.0,
2540,2025Q1,5000,營業成本合計,1736208.0,
2540,2025Q1,5900,營業毛利（毛損）,388280.0,
2540,2025Q1,5950,營業毛利（毛損）淨額,388280.0,
2540,2025Q1,6000,營業費用合計,306006.0,
2540,2025Q1,6100,推銷費用,41462.0,
2540,2025Q1,6200,管理費用,252219.0,
2540,2025Q1,6300,研究發展費用,10564.0,
2540,2025Q1,6450,預期信用減損損失(利益),1761.0,
2540,2025Q1,6900,營業利益（損失）,82274.0,
2540,2025Q1,7000,營業外收入及支出合計,-8789.0,
2540,2025Q1,7010,其他收入合計,17.0,
2540,2025Q1,7020,其他利益及損失淨額,164853.0,
2540,2025Q1,7050,財務成本淨額,176102.0,
2540,2025Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-125.0,
2540,2025Q1,7100,利息收入合計,2568.0,
2540,2025Q1,7900,繼續營業單位稅前淨利（淨損）,73485.0,
2540,2025Q1,7950,所得稅費用（利益）合計,11887.0,
2540,2025Q1,7951,本期所得稅費用（利益）,11887.0,
2540,2025Q1,8000,繼續營業單位本期淨利（淨損）,61598.0,
2540,2025Q1,8200,本期淨利（淨損）,61598.0,
2540,2025Q1,8500,本期綜合損益總額,61598.0,
2540,2025Q1,8610,母公司業主（淨利／損）,61598.0,
2540,2025Q1,8710,母公司業主（綜合損益）,61598.0,
2540,2025Q1,9750,基本每股盈餘合計,0.1,
2540,2025Q1,9850,稀釋每股盈餘合計,0.1,
2540,2026Q1,4000,營業收入合計,1723776.0,-18.86
2540,2026Q1,5000,營業成本合計,1436656.0,-17.25
2540,2026Q1,5900,營業毛利（毛損）,287120.0,-26.05
2540,2026Q1,5950,營業毛利（毛損）淨額,287120.0,-26.05
2540,2026Q1,6000,營業費用合計,270409.0,-11.63
2540,2026Q1,6100,推銷費用,40433.0,-2.48
2540,2026Q1,6200,管理費用,214497.0,-14.96
2540,2026Q1,6300,研究發展費用,10895.0,3.13
2540,2026Q1,6450,預期信用減損損失（利益）,4584.0,160.31
2540,2026Q1,6900,營業利益（損失）,16711.0,-79.69
2540,2026Q1,7000,營業外收入及支出合計,-40390.0,-359.55
2540,2026Q1,7010,其他收入合計,41.0,141.18
2540,2026Q1,7020,其他利益及損失淨額,110757.0,-32.81
2540,2026Q1,7050,財務成本淨額,154454.0,-12.29
2540,2026Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,177.0,241.6
2540,2026Q1,7100,利息收入合計,3089.0,20.29
2540,2026Q1,7900,繼續營業單位稅前淨利（淨損）,-23679.0,-132.22
2540,2026Q1,7950,所得稅費用（利益）合計,-12379.0,-204.14
2540,2026Q1,7951,本期所得稅費用（利益）,-12379.0,-204.14
2540,2026Q1,8000,繼續營業單位本期淨利（淨損）,-11300.0,-118.34
2540,2026Q1,8200,本期淨利（淨損）,-11300.0,-118.34
2540,2026Q1,8500,本期綜合損益總額,-11300.0,-118.34
2540,2026Q1,8610,母公司業主（淨利／損）,-11300.0,-118.34
2540,2026Q1,8710,母公司業主（綜合損益）,-11300.0,-118.34
2540,2026Q1,9750,基本每股盈餘合計,-0.01,-110.0
2540,2026Q1,9850,稀釋每股盈餘合計,-0.01,-110.0
2540,2026Q2,4000,營業收入合計,2019371.0,
2540,2026Q2,5000,營業成本合計,1611844.0,
2540,2026Q2,5900,營業毛利（毛損）,407527.0,
2540,2026Q2,5950,營業毛利（毛損）淨額,407527.0,
2540,2026Q2,6000,營業費用合計,326816.0,
2540,2026Q2,6100,推銷費用,64615.0,
2540,2026Q2,6200,管理費用,221490.0,
2540,2026Q2,6300,研究發展費用,11158.0,
2540,2026Q2,6450,預期信用減損損失（利益）,29553.0,
2540,2026Q2,6900,營業利益（損失）,80711.0,
2540,2026Q2,7000,營業外收入及支出合計,-37949.0,
2540,2026Q2,7010,其他收入合計,232.0,
2540,2026Q2,7020,其他利益及損失淨額,86948.0,
2540,2026Q2,7050,財務成本淨額,141069.0,
2540,2026Q2,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-1344.0,
2540,2026Q2,7100,利息收入合計,17284.0,
2540,2026Q2,7900,繼續營業單位稅前淨利（淨損）,42762.0,
2540,2026Q2,7950,所得稅費用（利益）合計,16424.0,
2540,2026Q2,7951,本期所得稅費用（利益）,16424.0,
2540,2026Q2,8000,繼續營業單位本期淨利（淨損）,26338.0,
2540,2026Q2,8200,本期淨利（淨損）,26338.0,
2540,2026Q2,8500,本期綜合損益總額,26338.0,
2540,2026Q2,8610,母公司業主（淨利／損）,26338.0,
2540,2026Q2,8620,非控制權益（淨利／損）,0.0,
2540,2026Q2,8710,母公司業主（綜合損益）,26338.0,
2540,2026Q2,9750,基本每股盈餘合計,0.03,
2540,2026Q2,9850,稀釋每股盈餘合計,0.03,
2542,2025Q1,4000,營業收入合計,1108226.0,
2542,2025Q1,5000,營業成本合計,673714.0,
2542,2025Q1,5900,營業毛利（毛損）,434512.0,
2542,2025Q1,5950,營業毛利（毛損）淨額,434512.0,
2542,2025Q1,6000,營業費用合計,496067.0,
2542,2025Q1,6100,推銷費用,122904.0,
2542,2025Q1,6200,管理費用,373163.0,
