date,tenor,avg_yield,num_bonds_used,bond_names_used,min_remain_years,max_remain_years
2025-01-17,40Y,2.64,2,JGB WI(40)-01|JGB17(40),39.17,39.17
2025-01-20,2Y,0.687,1,JGB468(2),1.947,1.947
2025-01-20,5Y,0.853,1,JGB2(30),5.084,5.084
2025-01-20,10Y,1.2003,3,JGB151(20)|JGB17(30)|JGB377(10),9.914,9.914
2025-01-20,20Y,1.9225,2,JGB191(20)|JGB45(30),19.915,19.915
2025-01-20,30Y,2.287,1,JGB85(30),29.914,29.914
2025-01-20,40Y,2.6145,2,JGB WI(40)-01|JGB17(40),39.162,39.162
2025-01-21,2Y,0.677,1,JGB468(2),1.944,1.944
2025-01-21,5Y,0.847,1,JGB2(30),5.081,5.081
2025-01-21,10Y,1.191,3,JGB151(20)|JGB17(30)|JGB377(10),9.911,9.911
2025-01-21,20Y,1.9095,2,JGB191(20)|JGB45(30),19.912,19.912
2025-01-21,30Y,2.271,1,JGB85(30),29.911,29.911
2025-01-21,40Y,2.595,2,JGB WI(40)-01|JGB17(40),39.159,39.159
2025-01-22,2Y,0.672,1,JGB468(2),1.941,1.941
2025-01-22,5Y,0.842,1,JGB2(30),5.079,5.079
2025-01-22,10Y,1.186,3,JGB151(20)|JGB17(30)|JGB377(10),9.908,9.908
2025-01-22,20Y,1.9095,2,JGB191(20)|JGB45(30),19.91,19.91
2025-01-22,30Y,2.263,1,JGB85(30),29.908,29.908
2025-01-22,40Y,2.573,1,JGB17(40),39.157,39.157
2025-01-23,2Y,0.693,1,JGB468(2),1.938,1.938
2025-01-23,5Y,0.867,1,JGB2(30),5.076,5.076
2025-01-23,10Y,1.1953,3,JGB151(20)|JGB17(30)|JGB377(10),9.906,9.906
2025-01-23,20Y,1.9015,2,JGB191(20)|JGB45(30),19.907,19.907
2025-01-23,30Y,2.258,1,JGB85(30),29.906,29.906
2025-01-23,40Y,2.558,1,JGB17(40),39.154,39.154
2025-01-24,2Y,0.698,1,JGB468(2),1.936,1.936
2025-01-24,5Y,0.874,1,JGB2(30),5.073,5.073
2025-01-24,10Y,1.2053,3,JGB151(20)|JGB17(30)|JGB377(10),9.903,9.903
2025-01-24,20Y,1.9095,2,JGB191(20)|JGB45(30),19.904,19.904
2025-01-24,30Y,2.267,1,JGB85(30),29.903,29.903
2025-01-24,40Y,2.554,1,JGB17(40),39.151,39.151
2025-01-27,2Y,0.7195,2,JGB WI(2)-02|JGB468(2),1.927,2.012
2025-01-27,5Y,0.904,1,JGB2(30),5.065,5.065
2025-01-27,10Y,1.2297,3,JGB151(20)|JGB17(30)|JGB377(10),9.895,9.895
2025-01-27,20Y,1.9175,2,JGB191(20)|JGB45(30),19.896,19.896
2025-01-27,30Y,2.275,1,JGB85(30),29.895,29.895
2025-01-27,40Y,2.554,1,JGB17(40),39.143,39.143
2025-01-28,2Y,0.702,2,JGB WI(2)-02|JGB468(2),1.925,2.01
2025-01-28,5Y,0.882,1,JGB2(30),5.062,5.062
2025-01-28,10Y,1.2153,3,JGB151(20)|JGB17(30)|JGB377(10),9.892,9.892
2025-01-28,20Y,1.914,2,JGB191(20)|JGB45(30),19.893,19.893
2025-01-28,30Y,2.267,1,JGB85(30),29.892,29.892
2025-01-28,40Y,2.543,1,JGB17(40),39.14,39.14
2025-01-29,2Y,0.692,2,JGB WI(2)-02|JGB468(2),1.922,2.007
2025-01-29,5Y,0.852,1,JGB2(30),5.06,5.06
2025-01-29,10Y,1.1907,4,JGB WI(10)-02|JGB151(20)|JGB17(30)|JGB377(10),9.889,9.889
2025-01-29,20Y,1.899,2,JGB191(20)|JGB45(30),19.89,19.89
2025-01-29,30Y,2.248,1,JGB85(30),29.889,29.889
2025-01-29,40Y,2.524,1,JGB17(40),39.138,39.138
2025-01-30,2Y,0.7015,2,JGB WI(2)-02|JGB468(2),1.919,2.004
2025-01-30,5Y,0.857,1,JGB2(30),5.057,5.057
2025-01-30,10Y,1.1907,4,JGB WI(10)-02|JGB151(20)|JGB17(30)|JGB377(10),9.886,9.886
2025-01-30,20Y,1.89,2,JGB191(20)|JGB45(30),19.888,19.888
2025-01-30,30Y,2.242,1,JGB85(30),29.886,29.886
2025-01-30,40Y,2.512,1,JGB17(40),39.135,39.135
2025-01-31,2Y,0.72,1,JGB WI(2)-02,2.001,2.001
2025-01-31,5Y,0.868,1,JGB2(30),5.054,5.054
2025-01-31,10Y,1.2095,4,JGB WI(10)-02|JGB151(20)|JGB17(30)|JGB377(10),9.884,9.884
2025-01-31,20Y,1.912,2,JGB191(20)|JGB45(30),19.885,19.885
2025-01-31,30Y,2.271,2,JGB WI(30)-02|JGB85(30),29.884,29.884
2025-01-31,40Y,2.542,1,JGB17(40),39.132,39.132
2025-02-03,2Y,0.73,1,JGB469(2),1.993,1.993
2025-02-03,5Y,0.895,1,JGB2(30),5.046,5.046
2025-02-03,10Y,1.2625,2,JGB152(20)|JGB18(30),10.122,10.122
2025-02-03,20Y,1.9507,3,JGB191(20)|JGB45(30)|JGB46(30),19.877,20.123
2025-02-03,30Y,2.288,1,JGB8(40),30.122,30.122
2025-02-03,40Y,2.554,1,JGB17(40),39.124,39.124
2025-02-04,2Y,0.72,1,JGB469(2),1.99,1.99
2025-02-04,5Y,0.889,1,JGB2(30),5.043,5.043
2025-02-04,10Y,1.2665,2,JGB152(20)|JGB18(30),10.119,10.119
2025-02-04,20Y,1.975,1,JGB46(30),20.12,20.12
2025-02-04,30Y,2.302,1,JGB8(40),30.119,30.119
2025-02-04,40Y,2.565,1,JGB17(40),39.121,39.121
2025-02-05,2Y,0.74,1,JGB469(2),1.988,1.988
2025-02-05,5Y,0.923,1,JGB2(30),5.04,5.04
2025-02-05,10Y,1.295,2,JGB152(20)|JGB18(30),10.116,10.116
2025-02-05,20Y,1.998,1,JGB46(30),20.118,20.118
2025-02-05,30Y,2.32,1,JGB8(40),30.116,30.116
2025-02-05,40Y,2.573,1,JGB17(40),39.118,39.118
2025-02-06,2Y,0.755,1,JGB469(2),1.985,1.985
2025-02-06,5Y,0.938,1,JGB2(30),5.038,5.038
2025-02-06,10Y,1.3005,2,JGB152(20)|JGB18(30),10.114,10.114
2025-02-06,20Y,2.003,1,JGB46(30),20.115,20.115
2025-02-06,30Y,2.323,1,JGB8(40),30.114,30.114
2025-02-06,40Y,2.573,1,JGB17(40),39.116,39.116
2025-02-07,2Y,0.76,1,JGB469(2),1.982,1.982
2025-02-07,5Y,0.933,1,JGB2(30),5.035,5.035
2025-02-07,10Y,1.281,2,JGB152(20)|JGB18(30),10.111,10.111
2025-02-07,20Y,1.965,1,JGB46(30),20.112,20.112
2025-02-07,30Y,2.269,1,JGB8(40),30.111,30.111
2025-02-07,40Y,2.512,1,JGB17(40),39.113,39.113
2025-02-10,2Y,0.796,1,JGB469(2),1.974,1.974
2025-02-10,5Y,0.98,1,JGB2(30),5.027,5.027
2025-02-10,10Y,1.319,2,JGB152(20)|JGB18(30),10.103,10.103
2025-02-10,20Y,1.986,1,JGB46(30),20.104,20.104
2025-02-10,30Y,2.29,1,JGB8(40),30.103,30.103
2025-02-10,40Y,2.535,1,JGB17(40),39.105,39.105
2025-02-12,2Y,0.797,1,JGB469(2),1.969,1.969
2025-02-12,5Y,0.983,1,JGB2(30),5.021,5.021
2025-02-12,10Y,1.328,2,JGB152(20)|JGB18(30),10.097,10.097
2025-02-12,20Y,1.99,1,JGB46(30),20.099,20.099
2025-02-12,30Y,2.295,1,JGB8(40),30.097,30.097
2025-02-12,40Y,2.539,1,JGB17(40),39.099,39.099
2025-02-13,2Y,0.797,1,JGB469(2),1.966,1.966
2025-02-13,5Y,1.0,1,JGB2(30),5.018,5.018
2025-02-13,10Y,1.3565,2,JGB152(20)|JGB18(30),10.094,10.094
2025-02-13,20Y,2.007,1,JGB46(30),20.096,20.096
2025-02-13,30Y,2.302,1,JGB8(40),30.094,30.094
2025-02-13,40Y,2.543,1,JGB17(40),39.097,39.097
2025-02-14,2Y,0.792,1,JGB469(2),1.963,1.963
2025-02-14,5Y,1.003,1,JGB2(30),5.016,5.016
2025-02-14,10Y,1.366,2,JGB152(20)|JGB18(30),10.092,10.092
2025-02-14,20Y,2.023,1,JGB46(30),20.093,20.093
2025-02-14,30Y,2.316,1,JGB8(40),30.092,30.092
2025-02-14,40Y,2.554,1,JGB17(40),39.094,39.094
2025-02-17,2Y,0.792,1,JGB469(2),1.955,1.955
2025-02-17,5Y,1.004,1,JGB2(30),5.008,5.008
2025-02-17,10Y,1.3655,2,JGB152(20)|JGB18(30),10.084,10.084
2025-02-17,20Y,2.016,1,JGB46(30),20.085,20.085
2025-02-17,30Y,2.309,1,JGB8(40),30.084,30.084
2025-02-17,40Y,2.539,1,JGB17(40),39.086,39.086
2025-02-18,2Y,0.792,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB469(2)|JGB93(20)|JGB94(20),1.952,2.081
2025-02-18,5Y,1.0457,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),5.005,5.081
2025-02-18,10Y,1.3975,2,JGB152(20)|JGB18(30),10.081,10.081
2025-02-18,20Y,2.015,1,JGB46(30),20.082,20.082
2025-02-18,30Y,2.306,1,JGB8(40),30.081,30.081
2025-02-18,40Y,2.535,1,JGB17(40),39.083,39.083
2025-02-19,2Y,0.8067,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB469(2)|JGB93(20)|JGB94(20),1.949,2.078
2025-02-19,5Y,1.0808,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),5.002,5.079
2025-02-19,10Y,1.44,2,JGB152(20)|JGB18(30),10.078,10.078
2025-02-19,20Y,2.065,1,JGB46(30),20.079,20.079
2025-02-19,30Y,2.335,1,JGB8(40),30.078,30.078
2025-02-19,40Y,2.553,1,JGB17(40),39.08,39.08
2025-02-20,2Y,0.8015,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB469(2)|JGB93(20)|JGB94(20),1.947,2.075
2025-02-20,5Y,1.072,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.999,5.076
2025-02-20,10Y,1.44,2,JGB152(20)|JGB18(30),10.075,10.075
2025-02-20,20Y,2.065,1,JGB46(30),20.077,20.077
2025-02-20,30Y,2.327,1,JGB8(40),30.075,30.075
2025-02-20,40Y,2.539,1,JGB17(40),39.077,39.077
2025-02-21,2Y,0.8117,7,JGB WI(2)-03|JGB151(5)|JGB152(5)|JGB346(10)|JGB469(2)|JGB93(20)|JGB94(20),1.944,2.073
2025-02-21,5Y,1.0768,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.997,5.073
2025-02-21,10Y,1.4495,2,JGB152(20)|JGB18(30),10.073,10.073
2025-02-21,20Y,2.052,1,JGB46(30),20.074,20.074
2025-02-21,30Y,2.32,1,JGB8(40),30.073,30.073
2025-02-21,40Y,2.524,1,JGB17(40),39.075,39.075
2025-02-25,2Y,0.8036,7,JGB WI(2)-03|JGB151(5)|JGB152(5)|JGB346(10)|JGB469(2)|JGB93(20)|JGB94(20),1.933,2.062
2025-02-25,5Y,1.0537,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.986,5.062
2025-02-25,10Y,1.434,2,JGB152(20)|JGB18(30),10.062,10.062
2025-02-25,20Y,2.056,1,JGB46(30),20.063,20.063
2025-02-25,30Y,2.334,1,JGB8(40),30.062,30.062
2025-02-25,40Y,2.531,1,JGB17(40),39.064,39.064
2025-02-26,2Y,0.7877,7,JGB WI(2)-03|JGB151(5)|JGB152(5)|JGB346(10)|JGB469(2)|JGB93(20)|JGB94(20),1.93,2.059
2025-02-26,5Y,1.0295,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.983,5.06
2025-02-26,10Y,1.3915,2,JGB152(20)|JGB18(30),10.059,10.059
2025-02-26,20Y,2.04,1,JGB46(30),20.06,20.06
2025-02-26,30Y,2.319,1,JGB8(40),30.059,30.059
2025-02-26,40Y,2.516,1,JGB17(40),39.061,39.061
2025-02-27,2Y,0.7879,7,JGB WI(2)-03|JGB151(5)|JGB152(5)|JGB346(10)|JGB469(2)|JGB93(20)|JGB94(20),1.927,2.056
2025-02-27,5Y,1.018,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.98,5.057
2025-02-27,10Y,1.3795,2,JGB152(20)|JGB18(30),10.056,10.056
2025-02-27,20Y,2.032,1,JGB46(30),20.057,20.057
2025-02-27,30Y,2.32,1,JGB8(40),30.056,30.056
2025-02-27,40Y,2.527,1,JGB17(40),39.058,39.058
2025-02-28,2Y,0.8031,7,JGB151(5)|JGB152(5)|JGB346(10)|JGB469(2)|JGB470(2)|JGB93(20)|JGB94(20),1.925,2.053
2025-02-28,5Y,1.0402,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.977,5.054
2025-02-28,10Y,1.404,2,JGB152(20)|JGB18(30),10.053,10.053
2025-02-28,20Y,2.044,1,JGB46(30),20.055,20.055
2025-02-28,30Y,2.34,1,JGB8(40),30.053,30.053
2025-02-28,40Y,2.558,1,JGB17(40),39.055,39.055
2025-03-03,2Y,0.7817,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.993,2.045
2025-03-03,5Y,1.004,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.969,5.046
2025-03-03,10Y,1.3845,2,JGB152(20)|JGB18(30),10.045,10.045
2025-03-03,20Y,2.034,1,JGB46(30),20.047,20.047
2025-03-03,30Y,2.356,1,JGB8(40),30.045,30.045
2025-03-03,40Y,2.591,1,JGB17(40),39.047,39.047
2025-03-04,2Y,0.805,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.99,2.042
2025-03-04,5Y,1.044,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.966,5.043
2025-03-04,10Y,1.4165,2,JGB152(20)|JGB18(30),10.042,10.042
2025-03-04,20Y,2.052,1,JGB46(30),20.044,20.044
2025-03-04,30Y,2.356,1,JGB8(40),30.042,30.042
2025-03-04,40Y,2.588,1,JGB17(40),39.044,39.044
2025-03-05,2Y,0.814,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.988,2.04
2025-03-05,5Y,1.0615,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.964,5.04
2025-03-05,10Y,1.43,2,JGB152(20)|JGB18(30),10.04,10.04
2025-03-05,20Y,2.065,1,JGB46(30),20.041,20.041
2025-03-05,30Y,2.36,1,JGB8(40),30.04,30.04
2025-03-05,40Y,2.588,1,JGB17(40),39.042,39.042
2025-03-06,2Y,0.8172,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.985,2.037
2025-03-06,5Y,1.07,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.961,5.038
2025-03-06,10Y,1.454,2,JGB152(20)|JGB18(30),10.037,10.037
2025-03-06,20Y,2.101,1,JGB46(30),20.038,20.038
2025-03-06,30Y,2.39,1,JGB8(40),30.037,30.037
2025-03-06,40Y,2.622,1,JGB17(40),39.039,39.039
2025-03-07,2Y,0.8387,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.982,2.034
2025-03-07,5Y,1.1233,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.958,5.035
2025-03-07,10Y,1.5235,2,JGB152(20)|JGB18(30),10.034,10.034
2025-03-07,20Y,2.183,1,JGB46(30),20.036,20.036
2025-03-07,30Y,2.466,1,JGB8(40),30.034,30.034
2025-03-07,40Y,2.677,1,JGB17(40),39.036,39.036
2025-03-10,2Y,0.838,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.974,2.026
2025-03-10,5Y,1.1218,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.95,5.027
2025-03-10,10Y,1.527,2,JGB152(20)|JGB18(30),10.026,10.026
2025-03-10,20Y,2.219,1,JGB46(30),20.027,20.027
2025-03-10,30Y,2.5,1,JGB8(40),30.026,30.026
2025-03-10,40Y,2.692,1,JGB17(40),39.028,39.028
2025-03-11,2Y,0.8622,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.971,2.023
2025-03-11,5Y,1.1618,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.947,5.024
2025-03-11,10Y,1.579,2,JGB152(20)|JGB18(30),10.023,10.023
2025-03-11,20Y,2.278,1,JGB46(30),20.025,20.025
2025-03-11,30Y,2.546,1,JGB8(40),30.023,30.023
2025-03-11,40Y,2.728,1,JGB17(40),39.025,39.025
2025-03-12,2Y,0.823,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.969,2.021
2025-03-12,5Y,1.104,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.945,5.021
2025-03-12,10Y,1.514,2,JGB152(20)|JGB18(30),10.021,10.021
2025-03-12,20Y,2.244,1,JGB46(30),20.022,20.022
2025-03-12,30Y,2.531,1,JGB8(40),30.021,30.021
2025-03-12,40Y,2.721,1,JGB17(40),39.023,39.023
2025-03-13,2Y,0.8363,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.966,2.018
2025-03-13,5Y,1.131,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.942,5.018
2025-03-13,10Y,1.5275,2,JGB152(20)|JGB18(30),10.018,10.018
2025-03-13,20Y,2.231,1,JGB46(30),20.019,20.019
2025-03-13,30Y,2.535,1,JGB8(40),30.018,30.018
2025-03-13,40Y,2.732,1,JGB17(40),39.02,39.02
2025-03-14,2Y,0.8462,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.963,2.015
2025-03-14,5Y,1.151,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.939,5.016
2025-03-14,10Y,1.5495,2,JGB152(20)|JGB18(30),10.015,10.015
2025-03-14,20Y,2.247,1,JGB46(30),20.016,20.016
2025-03-14,30Y,2.546,1,JGB8(40),30.015,30.015
2025-03-14,40Y,2.754,1,JGB17(40),39.017,39.017
2025-03-17,2Y,0.8263,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.955,2.007
2025-03-17,5Y,1.124,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.931,5.008
2025-03-17,10Y,1.5235,2,JGB152(20)|JGB18(30),10.007,10.007
2025-03-17,20Y,2.239,1,JGB46(30),20.008,20.008
2025-03-17,30Y,2.535,1,JGB8(40),30.007,30.007
2025-03-17,40Y,2.758,1,JGB17(40),39.009,39.009
2025-03-18,2Y,0.7987,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.952,2.004
2025-03-18,5Y,1.102,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.928,5.005
2025-03-18,10Y,1.5135,2,JGB152(20)|JGB18(30),10.004,10.004
2025-03-18,20Y,2.251,1,JGB46(30),20.005,20.005
2025-03-18,30Y,2.551,1,JGB8(40),30.004,30.004
2025-03-18,40Y,2.779,1,JGB17(40),39.006,39.006
2025-03-19,2Y,0.7993,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.949,2.001
2025-03-19,5Y,1.1023,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.925,5.002
2025-03-19,10Y,1.5065,2,JGB152(20)|JGB18(30),10.001,10.001
2025-03-19,20Y,2.232,1,JGB46(30),20.003,20.003
2025-03-19,30Y,2.543,1,JGB8(40),30.001,30.001
2025-03-19,40Y,2.783,1,JGB17(40),39.003,39.003
2025-03-21,2Y,0.8187,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.944,1.996
2025-03-21,5Y,1.1223,4,JGB116(20)|JGB117(20)|JGB2(30)|JGB358(10),4.92,4.997
2025-03-21,10Y,1.5225,2,JGB152(20)|JGB18(30),9.996,9.996
2025-03-21,20Y,2.239,1,JGB46(30),19.997,19.997
2025-03-21,30Y,2.543,1,JGB8(40),29.996,29.996
2025-03-21,40Y,2.78,2,JGB WI(40)-03|JGB17(40),38.998,38.998
2025-03-24,2Y,0.8287,6,JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.936,1.988
2025-03-24,5Y,1.129,3,JGB116(20)|JGB117(20)|JGB358(10),4.988,4.988
2025-03-24,10Y,1.5265,2,JGB152(20)|JGB18(30),9.988,9.988
2025-03-24,20Y,2.235,1,JGB46(30),19.989,19.989
2025-03-24,30Y,2.536,1,JGB8(40),29.988,29.988
2025-03-24,40Y,2.7695,2,JGB WI(40)-03|JGB17(40),38.99,38.99
2025-03-25,2Y,0.8469,7,JGB WI(2)-04|JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.933,2.018
2025-03-25,5Y,1.137,3,JGB116(20)|JGB117(20)|JGB358(10),4.986,4.986
2025-03-25,10Y,1.542,2,JGB152(20)|JGB18(30),9.985,9.985
2025-03-25,20Y,2.243,1,JGB46(30),19.986,19.986
2025-03-25,30Y,2.539,1,JGB8(40),29.985,29.985
2025-03-25,40Y,2.7695,2,JGB WI(40)-03|JGB17(40),38.987,38.987
2025-03-26,2Y,0.8627,7,JGB WI(2)-04|JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.93,2.015
2025-03-26,5Y,1.17,3,JGB116(20)|JGB117(20)|JGB358(10),4.983,4.983
2025-03-26,10Y,1.5745,2,JGB152(20)|JGB18(30),9.982,9.982
2025-03-26,20Y,2.263,1,JGB46(30),19.984,19.984
2025-03-26,30Y,2.539,1,JGB8(40),29.982,29.982
2025-03-26,40Y,2.7645,2,JGB WI(40)-03|JGB17(40),38.984,38.984
2025-03-27,2Y,0.8666,7,JGB WI(2)-04|JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.927,2.012
2025-03-27,5Y,1.1823,3,JGB116(20)|JGB117(20)|JGB358(10),4.98,4.98
2025-03-27,10Y,1.5795,2,JGB152(20)|JGB18(30),9.979,9.979
2025-03-27,20Y,2.259,1,JGB46(30),19.981,19.981
2025-03-27,30Y,2.543,1,JGB8(40),29.979,29.979
2025-03-27,40Y,2.761,2,JGB WI(40)-03|JGB17(40),38.982,38.982
2025-03-28,2Y,0.8674,7,JGB WI(2)-04|JGB151(5)|JGB152(5)|JGB346(10)|JGB470(2)|JGB93(20)|JGB94(20),1.925,2.01
2025-03-28,5Y,1.1837,3,JGB116(20)|JGB117(20)|JGB358(10),4.977,4.977
