date,tenor,yield
2020-08-13,5Y,0.32
2020-08-13,10Y,0.71
2020-08-13,20Y,1.2
2020-08-13,30Y,1.42
2020-08-14,1Y,0.13
2020-08-14,2Y,0.14
2020-08-14,5Y,0.29
2020-08-14,10Y,0.71
2020-08-14,20Y,1.21
2020-08-14,30Y,1.45
2020-08-17,1Y,0.13
2020-08-17,2Y,0.14
2020-08-17,5Y,0.29
2020-08-17,10Y,0.69
2020-08-17,20Y,1.19
2020-08-17,30Y,1.43
2020-08-18,1Y,0.13
2020-08-18,2Y,0.14
2020-08-18,5Y,0.27
2020-08-18,10Y,0.67
2020-08-18,20Y,1.16
2020-08-18,30Y,1.4
2020-08-19,1Y,0.13
2020-08-19,2Y,0.14
2020-08-19,5Y,0.29
2020-08-19,10Y,0.68
2020-08-19,20Y,1.2
2020-08-19,30Y,1.42
2020-08-20,1Y,0.12
2020-08-20,2Y,0.13
2020-08-20,5Y,0.26
2020-08-20,10Y,0.65
2020-08-20,20Y,1.15
2020-08-20,30Y,1.38
2020-08-21,1Y,0.13
2020-08-21,2Y,0.16
2020-08-21,5Y,0.27
2020-08-21,10Y,0.64
2020-08-21,20Y,1.13
2020-08-21,30Y,1.35
2020-08-24,1Y,0.14
2020-08-24,2Y,0.14
2020-08-24,5Y,0.28
2020-08-24,10Y,0.65
2020-08-24,20Y,1.14
2020-08-24,30Y,1.35
2020-08-25,1Y,0.13
2020-08-25,2Y,0.15
2020-08-25,5Y,0.3
2020-08-25,10Y,0.69
2020-08-25,20Y,1.18
2020-08-25,30Y,1.39
2020-08-26,1Y,0.12
2020-08-26,2Y,0.16
2020-08-26,5Y,0.28
2020-08-26,10Y,0.69
2020-08-26,20Y,1.2
2020-08-26,30Y,1.41
2020-08-27,1Y,0.13
2020-08-27,2Y,0.16
2020-08-27,5Y,0.31
2020-08-27,10Y,0.74
2020-08-27,20Y,1.28
2020-08-27,30Y,1.5
2020-08-28,1Y,0.12
2020-08-28,2Y,0.14
2020-08-28,5Y,0.28
2020-08-28,10Y,0.74
2020-08-28,20Y,1.29
2020-08-28,30Y,1.52
2020-08-31,1Y,0.12
2020-08-31,2Y,0.14
2020-08-31,5Y,0.28
2020-08-31,10Y,0.72
2020-08-31,20Y,1.26
2020-08-31,30Y,1.49
2020-09-01,1Y,0.12
2020-09-01,2Y,0.13
2020-09-01,5Y,0.26
2020-09-01,10Y,0.68
2020-09-01,20Y,1.2
2020-09-01,30Y,1.43
2020-09-02,1Y,0.13
2020-09-02,2Y,0.14
2020-09-02,5Y,0.26
2020-09-02,10Y,0.66
2020-09-02,20Y,1.16
2020-09-02,30Y,1.38
2020-09-03,1Y,0.12
2020-09-03,2Y,0.13
2020-09-03,5Y,0.24
2020-09-03,10Y,0.63
2020-09-03,20Y,1.13
2020-09-03,30Y,1.34
2020-09-04,1Y,0.13
2020-09-04,2Y,0.14
2020-09-04,5Y,0.3
2020-09-04,10Y,0.72
2020-09-04,20Y,1.25
2020-09-04,30Y,1.46
2020-09-08,1Y,0.15
2020-09-08,2Y,0.14
2020-09-08,5Y,0.28
2020-09-08,10Y,0.69
2020-09-08,20Y,1.22
2020-09-08,30Y,1.43
2020-09-09,1Y,0.14
2020-09-09,2Y,0.14
2020-09-09,5Y,0.28
2020-09-09,10Y,0.71
2020-09-09,20Y,1.25
2020-09-09,30Y,1.45
2020-09-10,1Y,0.15
2020-09-10,2Y,0.14
2020-09-10,5Y,0.26
2020-09-10,10Y,0.68
2020-09-10,20Y,1.22
2020-09-10,30Y,1.43
2020-09-11,1Y,0.13
2020-09-11,2Y,0.13
2020-09-11,5Y,0.26
2020-09-11,10Y,0.67
2020-09-11,20Y,1.21
2020-09-11,30Y,1.42
2020-09-14,1Y,0.14
2020-09-14,2Y,0.14
2020-09-14,5Y,0.27
2020-09-14,10Y,0.68
2020-09-14,20Y,1.21
2020-09-14,30Y,1.42
2020-09-15,1Y,0.13
2020-09-15,2Y,0.14
2020-09-15,5Y,0.27
2020-09-15,10Y,0.68
2020-09-15,20Y,1.21
2020-09-15,30Y,1.43
2020-09-16,1Y,0.12
2020-09-16,2Y,0.14
2020-09-16,5Y,0.28
2020-09-16,10Y,0.69
2020-09-16,20Y,1.23
2020-09-16,30Y,1.45
2020-09-17,1Y,0.12
2020-09-17,2Y,0.13
2020-09-17,5Y,0.28
2020-09-17,10Y,0.69
2020-09-17,20Y,1.22
2020-09-17,30Y,1.43
2020-09-18,1Y,0.13
2020-09-18,2Y,0.14
2020-09-18,5Y,0.29
2020-09-18,10Y,0.7
2020-09-18,20Y,1.24
2020-09-18,30Y,1.45
2020-09-21,1Y,0.12
2020-09-21,2Y,0.14
2020-09-21,5Y,0.27
2020-09-21,10Y,0.68
2020-09-21,20Y,1.22
2020-09-21,30Y,1.43
2020-09-22,1Y,0.12
2020-09-22,2Y,0.13
2020-09-22,5Y,0.27
2020-09-22,10Y,0.68
2020-09-22,20Y,1.21
2020-09-22,30Y,1.42
2020-09-23,1Y,0.13
2020-09-23,2Y,0.14
2020-09-23,5Y,0.28
2020-09-23,10Y,0.68
2020-09-23,20Y,1.21
2020-09-23,30Y,1.42
2020-09-24,1Y,0.12
2020-09-24,2Y,0.14
2020-09-24,5Y,0.27
2020-09-24,10Y,0.67
2020-09-24,20Y,1.19
2020-09-24,30Y,1.4
2020-09-25,1Y,0.12
2020-09-25,2Y,0.12
2020-09-25,5Y,0.26
2020-09-25,10Y,0.66
2020-09-25,20Y,1.19
2020-09-25,30Y,1.4
2020-09-28,1Y,0.12
2020-09-28,2Y,0.14
2020-09-28,5Y,0.26
2020-09-28,10Y,0.67
2020-09-28,20Y,1.2
2020-09-28,30Y,1.42
2020-09-29,1Y,0.12
2020-09-29,2Y,0.11
2020-09-29,5Y,0.24
2020-09-29,10Y,0.66
2020-09-29,20Y,1.19
2020-09-29,30Y,1.41
2020-09-30,1Y,0.12
2020-09-30,2Y,0.13
2020-09-30,5Y,0.28
2020-09-30,10Y,0.69
2020-09-30,20Y,1.23
2020-09-30,30Y,1.46
2020-10-01,1Y,0.12
2020-10-01,2Y,0.14
2020-10-01,5Y,0.27
2020-10-01,10Y,0.68
2020-10-01,20Y,1.23
2020-10-01,30Y,1.45
2020-10-02,1Y,0.12
2020-10-02,2Y,0.13
2020-10-02,5Y,0.28
2020-10-02,10Y,0.7
2020-10-02,20Y,1.25
2020-10-02,30Y,1.48
2020-10-05,1Y,0.12
2020-10-05,2Y,0.14
2020-10-05,5Y,0.33
2020-10-05,10Y,0.78
2020-10-05,20Y,1.34
2020-10-05,30Y,1.57
2020-10-06,1Y,0.14
2020-10-06,2Y,0.14
2020-10-06,5Y,0.32
2020-10-06,10Y,0.76
2020-10-06,20Y,1.33
2020-10-06,30Y,1.56
2020-10-07,1Y,0.13
2020-10-07,2Y,0.16
2020-10-07,5Y,0.35
2020-10-07,10Y,0.81
2020-10-07,20Y,1.37
2020-10-07,30Y,1.6
2020-10-08,1Y,0.13
2020-10-08,2Y,0.13
2020-10-08,5Y,0.33
2020-10-08,10Y,0.78
2020-10-08,20Y,1.34
2020-10-08,30Y,1.57
2020-10-09,1Y,0.15
2020-10-09,2Y,0.16
2020-10-09,5Y,0.34
2020-10-09,10Y,0.79
2020-10-09,20Y,1.34
2020-10-09,30Y,1.58
2020-10-13,1Y,0.13
2020-10-13,2Y,0.16
2020-10-13,5Y,0.31
2020-10-13,10Y,0.74
2020-10-13,20Y,1.29
2020-10-13,30Y,1.52
2020-10-14,1Y,0.13
2020-10-14,2Y,0.14
2020-10-14,5Y,0.3
2020-10-14,10Y,0.73
2020-10-14,20Y,1.28
2020-10-14,30Y,1.5
2020-10-15,1Y,0.12
2020-10-15,2Y,0.14
2020-10-15,5Y,0.32
2020-10-15,10Y,0.74
2020-10-15,20Y,1.29
2020-10-15,30Y,1.52
2020-10-16,1Y,0.12
2020-10-16,2Y,0.14
2020-10-16,5Y,0.32
2020-10-16,10Y,0.76
2020-10-16,20Y,1.3
2020-10-16,30Y,1.52
2020-10-19,1Y,0.13
2020-10-19,2Y,0.16
2020-10-19,5Y,0.34
2020-10-19,10Y,0.78
2020-10-19,20Y,1.32
2020-10-19,30Y,1.55
2020-10-20,1Y,0.13
2020-10-20,2Y,0.14
2020-10-20,5Y,0.34
2020-10-20,10Y,0.81
2020-10-20,20Y,1.37
2020-10-20,30Y,1.6
2020-10-21,1Y,0.13
2020-10-21,2Y,0.14
2020-10-21,5Y,0.36
2020-10-21,10Y,0.83
2020-10-21,20Y,1.4
2020-10-21,30Y,1.62
2020-10-22,1Y,0.13
2020-10-22,2Y,0.16
2020-10-22,5Y,0.38
2020-10-22,10Y,0.87
2020-10-22,20Y,1.43
2020-10-22,30Y,1.67
2020-10-23,1Y,0.12
2020-10-23,2Y,0.18
2020-10-23,5Y,0.37
2020-10-23,10Y,0.85
2020-10-23,20Y,1.41
2020-10-23,30Y,1.64
2020-10-26,1Y,0.12
2020-10-26,2Y,0.16
2020-10-26,5Y,0.35
2020-10-26,10Y,0.81
2020-10-26,20Y,1.37
2020-10-26,30Y,1.59
2020-10-27,1Y,0.12
2020-10-27,2Y,0.16
2020-10-27,5Y,0.34
2020-10-27,10Y,0.79
2020-10-27,20Y,1.34
2020-10-27,30Y,1.57
2020-10-28,1Y,0.12
2020-10-28,2Y,0.16
2020-10-28,5Y,0.34
2020-10-28,10Y,0.79
2020-10-28,20Y,1.34
2020-10-28,30Y,1.56
2020-10-29,1Y,0.12
2020-10-29,2Y,0.16
2020-10-29,5Y,0.38
2020-10-29,10Y,0.85
2020-10-29,20Y,1.39
2020-10-29,30Y,1.62
2020-10-30,1Y,0.13
2020-10-30,2Y,0.14
2020-10-30,5Y,0.38
2020-10-30,10Y,0.88
2020-10-30,20Y,1.43
2020-10-30,30Y,1.65
2020-11-02,1Y,0.13
2020-11-02,2Y,0.16
2020-11-02,5Y,0.38
2020-11-02,10Y,0.87
2020-11-02,20Y,1.41
2020-11-02,30Y,1.63
2020-11-03,1Y,0.14
2020-11-03,2Y,0.17
2020-11-03,5Y,0.39
2020-11-03,10Y,0.9
2020-11-03,20Y,1.44
2020-11-03,30Y,1.66
2020-11-04,1Y,0.12
2020-11-04,2Y,0.14
2020-11-04,5Y,0.33
2020-11-04,10Y,0.78
2020-11-04,20Y,1.33
2020-11-04,30Y,1.55
2020-11-05,1Y,0.12
2020-11-05,2Y,0.14
2020-11-05,5Y,0.33
2020-11-05,10Y,0.79
2020-11-05,20Y,1.32
2020-11-05,30Y,1.54
2020-11-06,1Y,0.12
2020-11-06,2Y,0.16
2020-11-06,5Y,0.36
2020-11-06,10Y,0.83
2020-11-06,20Y,1.37
2020-11-06,30Y,1.6
2020-11-09,1Y,0.12
2020-11-09,2Y,0.17
2020-11-09,5Y,0.44
2020-11-09,10Y,0.96
2020-11-09,20Y,1.51
2020-11-09,30Y,1.73
2020-11-10,1Y,0.12
2020-11-10,2Y,0.19
2020-11-10,5Y,0.46
2020-11-10,10Y,0.98
2020-11-10,20Y,1.53
2020-11-10,30Y,1.75
2020-11-12,1Y,0.13
2020-11-12,2Y,0.17
2020-11-12,5Y,0.4
2020-11-12,10Y,0.88
2020-11-12,20Y,1.42
2020-11-12,30Y,1.64
2020-11-13,1Y,0.12
2020-11-13,2Y,0.17
2020-11-13,5Y,0.41
2020-11-13,10Y,0.89
2020-11-13,20Y,1.43
2020-11-13,30Y,1.65
2020-11-16,1Y,0.12
2020-11-16,2Y,0.19
2020-11-16,5Y,0.41
2020-11-16,10Y,0.91
2020-11-16,20Y,1.44
2020-11-16,30Y,1.66
2020-11-17,1Y,0.12
2020-11-17,2Y,0.18
2020-11-17,5Y,0.39
2020-11-17,10Y,0.87
2020-11-17,20Y,1.4
2020-11-17,30Y,1.62
2020-11-18,1Y,0.11
2020-11-18,2Y,0.16
2020-11-18,5Y,0.4
2020-11-18,10Y,0.88
2020-11-18,20Y,1.42
2020-11-18,30Y,1.62
2020-11-19,1Y,0.11
2020-11-19,2Y,0.18
2020-11-19,5Y,0.39
2020-11-19,10Y,0.86
2020-11-19,20Y,1.38
2020-11-19,30Y,1.58
2020-11-20,1Y,0.11
2020-11-20,2Y,0.16
2020-11-20,5Y,0.38
2020-11-20,10Y,0.83
2020-11-20,20Y,1.33
2020-11-20,30Y,1.53
2020-11-23,1Y,0.1
2020-11-23,2Y,0.16
2020-11-23,5Y,0.39
2020-11-23,10Y,0.86
2020-11-23,20Y,1.36
2020-11-23,30Y,1.56
2020-11-24,1Y,0.11
2020-11-24,2Y,0.16
2020-11-24,5Y,0.39
2020-11-24,10Y,0.88
2020-11-24,20Y,1.4
2020-11-24,30Y,1.6
2020-11-25,1Y,0.11
2020-11-25,2Y,0.17
2020-11-25,5Y,0.39
2020-11-25,10Y,0.88
2020-11-25,20Y,1.41
2020-11-25,30Y,1.62
2020-11-27,1Y,0.11
2020-11-27,2Y,0.16
2020-11-27,5Y,0.37
2020-11-27,10Y,0.84
2020-11-27,20Y,1.36
2020-11-27,30Y,1.57
2020-11-30,1Y,0.11
2020-11-30,2Y,0.16
2020-11-30,5Y,0.36
2020-11-30,10Y,0.84
2020-11-30,20Y,1.37
2020-11-30,30Y,1.58
2020-12-01,1Y,0.12
2020-12-01,2Y,0.17
2020-12-01,5Y,0.42
2020-12-01,10Y,0.92
2020-12-01,20Y,1.46
2020-12-01,30Y,1.66
2020-12-02,1Y,0.11
2020-12-02,2Y,0.16
2020-12-02,5Y,0.42
2020-12-02,10Y,0.95
2020-12-02,20Y,1.5
2020-12-02,30Y,1.7
2020-12-03,1Y,0.1
2020-12-03,2Y,0.16
2020-12-03,5Y,0.4
2020-12-03,10Y,0.92
2020-12-03,20Y,1.46
2020-12-03,30Y,1.67
2020-12-04,1Y,0.11
2020-12-04,2Y,0.16
2020-12-04,5Y,0.42
2020-12-04,10Y,0.97
2020-12-04,20Y,1.53
2020-12-04,30Y,1.73
2020-12-07,1Y,0.1
2020-12-07,2Y,0.14
2020-12-07,5Y,0.4
2020-12-07,10Y,0.94
2020-12-07,20Y,1.49
2020-12-07,30Y,1.69
2020-12-08,1Y,0.1
2020-12-08,2Y,0.14
2020-12-08,5Y,0.39
2020-12-08,10Y,0.92
2020-12-08,20Y,1.46
2020-12-08,30Y,1.67
2020-12-09,1Y,0.1
2020-12-09,2Y,0.16
2020-12-09,5Y,0.41
2020-12-09,10Y,0.95
2020-12-09,20Y,1.48
2020-12-09,30Y,1.69
2020-12-10,1Y,0.1
2020-12-10,2Y,0.14
2020-12-10,5Y,0.39
2020-12-10,10Y,0.92
2020-12-10,20Y,1.44
2020-12-10,30Y,1.65
2020-12-11,1Y,0.1
2020-12-11,2Y,0.11
2020-12-11,5Y,0.37
2020-12-11,10Y,0.9
2020-12-11,20Y,1.42
2020-12-11,30Y,1.63
2020-12-14,1Y,0.1
2020-12-14,2Y,0.13
2020-12-14,5Y,0.37
2020-12-14,10Y,0.9
2020-12-14,20Y,1.43
2020-12-14,30Y,1.63
2020-12-15,1Y,0.09
2020-12-15,2Y,0.11
2020-12-15,5Y,0.37
2020-12-15,10Y,0.92
2020-12-15,20Y,1.45
2020-12-15,30Y,1.65
2020-12-16,1Y,0.09
2020-12-16,2Y,0.13
2020-12-16,5Y,0.37
2020-12-16,10Y,0.92
2020-12-16,20Y,1.46
2020-12-16,30Y,1.66
2020-12-17,1Y,0.09
2020-12-17,2Y,0.13
2020-12-17,5Y,0.38
2020-12-17,10Y,0.94
2020-12-17,20Y,1.47
2020-12-17,30Y,1.68
2020-12-18,1Y,0.09
2020-12-18,2Y,0.13
2020-12-18,5Y,0.39
2020-12-18,10Y,0.95
2020-12-18,20Y,1.49
2020-12-18,30Y,1.7
2020-12-21,1Y,0.09
2020-12-21,2Y,0.13
2020-12-21,5Y,0.39
2020-12-21,10Y,0.95
2020-12-21,20Y,1.48
2020-12-21,30Y,1.68
2020-12-22,1Y,0.09
2020-12-22,2Y,0.13
2020-12-22,5Y,0.37
2020-12-22,10Y,0.93
2020-12-22,20Y,1.45
2020-12-22,30Y,1.65
2020-12-23,1Y,0.09
2020-12-23,2Y,0.13
2020-12-23,5Y,0.38
2020-12-23,10Y,0.96
2020-12-23,20Y,1.49
2020-12-23,30Y,1.7
2020-12-24,1Y,0.1
2020-12-24,2Y,0.13
2020-12-24,5Y,0.37
2020-12-24,10Y,0.94
2020-12-24,20Y,1.46
2020-12-24,30Y,1.66
2020-12-28,1Y,0.11
2020-12-28,2Y,0.13
2020-12-28,5Y,0.38
2020-12-28,10Y,0.94
2020-12-28,20Y,1.46
2020-12-28,30Y,1.67
2020-12-29,1Y,0.11
2020-12-29,2Y,0.12
2020-12-29,5Y,0.37
2020-12-29,10Y,0.94
2020-12-29,20Y,1.47
2020-12-29,30Y,1.67
2020-12-30,1Y,0.12
2020-12-30,2Y,0.12
2020-12-30,5Y,0.37
2020-12-30,10Y,0.93
2020-12-30,20Y,1.46
2020-12-30,30Y,1.66
2020-12-31,1Y,0.1
2020-12-31,2Y,0.13
2020-12-31,5Y,0.36
2020-12-31,10Y,0.93
2020-12-31,20Y,1.45
2020-12-31,30Y,1.65
