date,tenor,avg_yield,num_bonds_used,bond_names_used,min_remain_years,max_remain_years
2022-01-12,2Y,-0.0782,5,JGB138(5)|JGB332(10)|JGB432(2)|JGB65(20)|JGB66(20),1.936,1.969
2022-01-12,5Y,-0.026,3,JGB WI(5)-01|JGB345(10)|JGB92(20),4.936,4.936
2022-01-12,10Y,0.1493,3,JGB132(20)|JGB133(20)|JGB365(10),9.936,9.936
2022-01-12,20Y,0.54,1,JGB WI(20)-01,19.937,19.937
2022-01-12,30Y,0.713,1,JGB73(30),29.936,29.936
2022-01-12,40Y,0.749,1,JGB14(40),39.184,39.184
2022-01-13,2Y,-0.0816,5,JGB138(5)|JGB332(10)|JGB432(2)|JGB65(20)|JGB66(20),1.933,1.966
2022-01-13,5Y,-0.046,3,JGB150(5)|JGB345(10)|JGB92(20),4.934,4.934
2022-01-13,10Y,0.1237,3,JGB132(20)|JGB133(20)|JGB365(10),9.933,9.933
2022-01-13,20Y,0.515,1,JGB WI(20)-01,19.934,19.934
2022-01-13,30Y,0.7,1,JGB73(30),29.933,29.933
2022-01-13,40Y,0.739,1,JGB14(40),39.181,39.181
2022-01-14,2Y,-0.083,5,JGB138(5)|JGB332(10)|JGB432(2)|JGB65(20)|JGB66(20),1.93,1.963
2022-01-14,5Y,-0.041,3,JGB150(5)|JGB345(10)|JGB92(20),4.931,4.931
2022-01-14,10Y,0.1237,3,JGB132(20)|JGB133(20)|JGB365(10),9.93,9.93
2022-01-14,20Y,0.515,1,JGB WI(20)-01,19.932,19.932
2022-01-14,30Y,0.703,1,JGB73(30),29.93,29.93
2022-01-14,40Y,0.74,1,JGB14(40),39.179,39.179
2022-01-17,2Y,-0.073,5,JGB138(5)|JGB332(10)|JGB432(2)|JGB65(20)|JGB66(20),1.922,1.955
2022-01-17,5Y,-0.021,3,JGB150(5)|JGB345(10)|JGB92(20),4.923,4.923
2022-01-17,10Y,0.1447,3,JGB132(20)|JGB133(20)|JGB365(10),9.922,9.922
2022-01-17,20Y,0.533,1,JGB179(20),19.923,19.923
2022-01-17,30Y,0.718,1,JGB73(30),29.922,29.922
2022-01-17,40Y,0.749,1,JGB14(40),39.17,39.17
2022-01-18,2Y,-0.0742,5,JGB138(5)|JGB332(10)|JGB432(2)|JGB65(20)|JGB66(20),1.919,1.952
2022-01-18,5Y,-0.0257,3,JGB150(5)|JGB345(10)|JGB92(20),4.92,4.92
2022-01-18,10Y,0.139,3,JGB132(20)|JGB133(20)|JGB365(10),9.919,9.919
2022-01-18,20Y,0.529,1,JGB179(20),19.921,19.921
2022-01-18,30Y,0.709,1,JGB73(30),29.919,29.919
2022-01-18,40Y,0.74,1,JGB14(40),39.168,39.168
2022-01-19,2Y,-0.071,1,JGB432(2),1.949,1.949
2022-01-19,5Y,-0.0253,3,JGB150(5)|JGB345(10)|JGB92(20),4.917,4.917
2022-01-19,10Y,0.1447,3,JGB132(20)|JGB133(20)|JGB365(10),9.916,9.916
2022-01-19,20Y,0.529,1,JGB179(20),19.918,19.918
2022-01-19,30Y,0.709,1,JGB73(30),29.916,29.916
2022-01-19,40Y,0.7445,2,JGB WI(40)-01|JGB14(40),39.165,39.165
2022-01-20,2Y,-0.076,1,JGB432(2),1.947,1.947
2022-01-20,5Y,-0.041,3,JGB150(5)|JGB345(10)|JGB92(20),4.914,4.914
2022-01-20,10Y,0.132,3,JGB132(20)|JGB133(20)|JGB365(10),9.914,9.914
2022-01-20,20Y,0.524,1,JGB179(20),19.915,19.915
2022-01-20,30Y,0.704,1,JGB73(30),29.914,29.914
2022-01-20,40Y,0.7445,2,JGB WI(40)-01|JGB14(40),39.162,39.162
2022-01-21,2Y,-0.0705,2,JGB WI(2)-02|JGB432(2),1.944,2.029
2022-01-21,5Y,-0.031,3,JGB150(5)|JGB345(10)|JGB92(20),4.912,4.912
2022-01-21,10Y,0.1393,3,JGB132(20)|JGB133(20)|JGB365(10),9.911,9.911
2022-01-21,20Y,0.533,1,JGB179(20),19.912,19.912
2022-01-21,30Y,0.713,1,JGB73(30),29.911,29.911
2022-01-21,40Y,0.754,2,JGB WI(40)-01|JGB14(40),39.159,39.159
2022-01-24,2Y,-0.071,2,JGB WI(2)-02|JGB432(2),1.936,2.021
2022-01-24,5Y,-0.0353,3,JGB150(5)|JGB345(10)|JGB92(20),4.903,4.903
2022-01-24,10Y,0.129,3,JGB132(20)|JGB133(20)|JGB365(10),9.903,9.903
2022-01-24,20Y,0.524,1,JGB179(20),19.904,19.904
2022-01-24,30Y,0.709,1,JGB73(30),29.903,29.903
2022-01-24,40Y,0.7495,2,JGB WI(40)-01|JGB14(40),39.151,39.151
2022-01-25,2Y,-0.0665,2,JGB WI(2)-02|JGB432(2),1.933,2.018
2022-01-25,5Y,-0.0323,3,JGB150(5)|JGB345(10)|JGB92(20),4.901,4.901
2022-01-25,10Y,0.1343,3,JGB132(20)|JGB133(20)|JGB365(10),9.9,9.9
2022-01-25,20Y,0.524,1,JGB179(20),19.901,19.901
2022-01-25,30Y,0.718,1,JGB73(30),29.9,29.9
2022-01-25,40Y,0.754,2,JGB WI(40)-01|JGB14(40),39.149,39.149
2022-01-26,2Y,-0.066,2,JGB WI(2)-02|JGB432(2),1.93,2.015
2022-01-26,5Y,-0.033,3,JGB150(5)|JGB345(10)|JGB92(20),4.898,4.898
2022-01-26,10Y,0.1343,4,JGB WI(10)-02|JGB132(20)|JGB133(20)|JGB365(10),9.897,9.897
2022-01-26,20Y,0.524,1,JGB179(20),19.899,19.899
2022-01-26,30Y,0.718,1,JGB73(30),29.897,29.897
2022-01-26,40Y,0.757,1,JGB14(40),39.146,39.146
2022-01-27,2Y,-0.066,2,JGB WI(2)-02|JGB432(2),1.927,2.012
2022-01-27,5Y,-0.0267,3,JGB150(5)|JGB345(10)|JGB92(20),4.895,4.895
2022-01-27,10Y,0.1345,4,JGB WI(10)-02|JGB132(20)|JGB133(20)|JGB365(10),9.895,9.895
2022-01-27,20Y,0.519,1,JGB179(20),19.896,19.896
2022-01-27,30Y,0.718,1,JGB73(30),29.895,29.895
2022-01-27,40Y,0.762,1,JGB14(40),39.143,39.143
2022-01-28,2Y,-0.0555,2,JGB432(2)|JGB433(2),1.925,2.01
2022-01-28,5Y,-0.014,3,JGB150(5)|JGB345(10)|JGB92(20),4.893,4.893
2022-01-28,10Y,0.1547,4,JGB WI(10)-02|JGB132(20)|JGB133(20)|JGB365(10),9.892,9.892
2022-01-28,20Y,0.543,1,JGB179(20),19.893,19.893
2022-01-28,30Y,0.735,2,JGB WI(30)-02|JGB73(30),29.892,29.892
2022-01-28,40Y,0.771,1,JGB14(40),39.14,39.14
2022-01-31,2Y,-0.054,1,JGB433(2),2.001,2.001
2022-01-31,5Y,-0.019,3,JGB150(5)|JGB345(10)|JGB92(20),4.884,4.884
2022-01-31,10Y,0.1653,4,JGB WI(10)-02|JGB132(20)|JGB133(20)|JGB365(10),9.884,9.884
2022-01-31,20Y,0.547,1,JGB179(20),19.885,19.885
2022-01-31,30Y,0.75,2,JGB WI(30)-02|JGB73(30),29.884,29.884
2022-01-31,40Y,0.793,1,JGB14(40),39.132,39.132
2022-02-01,2Y,-0.054,1,JGB433(2),1.999,1.999
2022-02-01,5Y,-0.0187,3,JGB150(5)|JGB345(10)|JGB92(20),4.882,4.882
2022-02-01,10Y,0.1705,4,JGB WI(10)-02|JGB132(20)|JGB133(20)|JGB365(10),9.881,9.881
2022-02-01,20Y,0.557,1,JGB179(20),19.882,19.882
2022-02-01,30Y,0.769,2,JGB WI(30)-02|JGB73(30),29.881,29.881
2022-02-01,40Y,0.806,1,JGB14(40),39.129,39.129
2022-02-02,2Y,-0.049,1,JGB433(2),1.996,1.996
2022-02-02,5Y,-0.0033,3,JGB150(5)|JGB345(10)|JGB92(20),4.879,4.879
2022-02-02,10Y,0.1807,3,JGB132(20)|JGB133(20)|JGB365(10),9.878,9.878
2022-02-02,20Y,0.571,1,JGB179(20),19.88,19.88
2022-02-02,30Y,0.7805,2,JGB WI(30)-02|JGB73(30),29.878,29.878
2022-02-02,40Y,0.814,1,JGB14(40),39.127,39.127
2022-02-03,2Y,-0.05,1,JGB433(2),1.993,1.993
2022-02-03,5Y,-0.009,3,JGB346(10)|JGB93(20)|JGB94(20),5.123,5.123
2022-02-03,10Y,0.1833,6,JGB132(20)|JGB133(20)|JGB134(20)|JGB135(20)|JGB136(20)|JGB365(10),9.875,10.125
2022-02-03,20Y,0.5795,2,JGB179(20)|JGB36(30),19.877,20.123
2022-02-03,30Y,0.7913,3,JGB WI(30)-02|JGB5(40)|JGB73(30),29.875,30.125
2022-02-03,40Y,0.823,1,JGB14(40),39.124,39.124
2022-02-04,2Y,-0.05,1,JGB433(2),1.99,1.99
2022-02-04,5Y,-0.009,3,JGB346(10)|JGB93(20)|JGB94(20),5.12,5.12
2022-02-04,10Y,0.192,3,JGB134(20)|JGB135(20)|JGB136(20),10.122,10.122
2022-02-04,20Y,0.58,1,JGB36(30),20.12,20.12
2022-02-04,30Y,0.78,1,JGB5(40),30.122,30.122
2022-02-04,40Y,0.81,1,JGB14(40),39.121,39.121
2022-02-07,2Y,-0.045,1,JGB433(2),1.982,1.982
2022-02-07,5Y,0.0107,3,JGB346(10)|JGB93(20)|JGB94(20),5.112,5.112
2022-02-07,10Y,0.2137,3,JGB134(20)|JGB135(20)|JGB136(20),10.114,10.114
2022-02-07,20Y,0.605,1,JGB36(30),20.112,20.112
2022-02-07,30Y,0.796,1,JGB5(40),30.114,30.114
2022-02-07,40Y,0.828,1,JGB14(40),39.113,39.113
2022-02-08,2Y,-0.045,1,JGB433(2),1.979,1.979
2022-02-08,5Y,0.0113,3,JGB346(10)|JGB93(20)|JGB94(20),5.109,5.109
2022-02-08,10Y,0.213,3,JGB134(20)|JGB135(20)|JGB136(20),10.111,10.111
2022-02-08,20Y,0.621,1,JGB36(30),20.11,20.11
2022-02-08,30Y,0.817,1,JGB5(40),30.111,30.111
2022-02-08,40Y,0.853,1,JGB14(40),39.11,39.11
2022-02-09,2Y,-0.04,1,JGB433(2),1.977,1.977
2022-02-09,5Y,0.0217,3,JGB346(10)|JGB93(20)|JGB94(20),5.106,5.106
2022-02-09,10Y,0.223,3,JGB134(20)|JGB135(20)|JGB136(20),10.108,10.108
2022-02-09,20Y,0.649,1,JGB36(30),20.107,20.107
2022-02-09,30Y,0.843,1,JGB5(40),30.108,30.108
2022-02-09,40Y,0.879,1,JGB14(40),39.107,39.107
2022-02-10,2Y,-0.04,1,JGB433(2),1.974,1.974
2022-02-10,5Y,0.021,3,JGB346(10)|JGB93(20)|JGB94(20),5.103,5.103
2022-02-10,10Y,0.223,3,JGB134(20)|JGB135(20)|JGB136(20),10.105,10.105
2022-02-10,20Y,0.632,1,JGB36(30),20.104,20.104
2022-02-10,30Y,0.817,1,JGB5(40),30.105,30.105
2022-02-10,40Y,0.853,1,JGB14(40),39.105,39.105
2022-02-14,2Y,-0.03,1,JGB433(2),1.963,1.963
2022-02-14,5Y,0.0337,3,JGB346(10)|JGB93(20)|JGB94(20),5.092,5.092
2022-02-14,10Y,0.239,3,JGB134(20)|JGB135(20)|JGB136(20),10.094,10.094
2022-02-14,20Y,0.658,1,JGB36(30),20.093,20.093
2022-02-14,30Y,0.856,1,JGB5(40),30.094,30.094
2022-02-14,40Y,0.891,1,JGB14(40),39.094,39.094
2022-02-15,2Y,-0.03,1,JGB433(2),1.96,1.96
2022-02-15,5Y,0.0407,3,JGB346(10)|JGB93(20)|JGB94(20),5.09,5.09
2022-02-15,10Y,0.229,3,JGB134(20)|JGB135(20)|JGB136(20),10.092,10.092
2022-02-15,20Y,0.67,1,JGB36(30),20.09,20.09
2022-02-15,30Y,0.869,1,JGB5(40),30.092,30.092
2022-02-15,40Y,0.904,1,JGB14(40),39.091,39.091
2022-02-16,2Y,-0.025,1,JGB433(2),1.958,1.958
2022-02-16,5Y,0.0453,3,JGB346(10)|JGB93(20)|JGB94(20),5.087,5.087
2022-02-16,10Y,0.229,3,JGB134(20)|JGB135(20)|JGB136(20),10.089,10.089
2022-02-16,20Y,0.683,1,JGB36(30),20.088,20.088
2022-02-16,30Y,0.879,1,JGB5(40),30.089,30.089
2022-02-16,40Y,0.913,1,JGB14(40),39.088,39.088
2022-02-17,2Y,-0.02,1,JGB433(2),1.955,1.955
2022-02-17,5Y,0.0573,3,JGB346(10)|JGB93(20)|JGB94(20),5.084,5.084
2022-02-17,10Y,0.2297,3,JGB134(20)|JGB135(20)|JGB136(20),10.086,10.086
2022-02-17,20Y,0.7,1,JGB36(30),20.085,20.085
2022-02-17,30Y,0.91,1,JGB5(40),30.086,30.086
2022-02-17,40Y,0.934,1,JGB14(40),39.086,39.086
2022-02-18,2Y,-0.01,1,JGB433(2),1.952,1.952
2022-02-18,5Y,0.0617,3,JGB346(10)|JGB93(20)|JGB94(20),5.081,5.081
2022-02-18,10Y,0.234,3,JGB134(20)|JGB135(20)|JGB136(20),10.084,10.084
2022-02-18,20Y,0.736,1,JGB36(30),20.082,20.082
2022-02-18,30Y,0.96,1,JGB5(40),30.084,30.084
2022-02-18,40Y,0.979,1,JGB14(40),39.083,39.083
2022-02-21,2Y,-0.0101,7,JGB WI(2)-03|JGB139(5)|JGB333(10)|JGB433(2)|JGB67(20)|JGB68(20)|JGB69(20),1.944,2.075
2022-02-21,5Y,0.0553,3,JGB346(10)|JGB93(20)|JGB94(20),5.073,5.073
2022-02-21,10Y,0.2277,3,JGB134(20)|JGB135(20)|JGB136(20),10.075,10.075
2022-02-21,20Y,0.695,1,JGB36(30),20.074,20.074
2022-02-21,30Y,0.914,1,JGB5(40),30.075,30.075
2022-02-21,40Y,0.938,1,JGB14(40),39.075,39.075
2022-02-22,2Y,-0.0169,7,JGB WI(2)-03|JGB139(5)|JGB333(10)|JGB433(2)|JGB67(20)|JGB68(20)|JGB69(20),1.941,2.073
2022-02-22,5Y,0.0457,3,JGB346(10)|JGB93(20)|JGB94(20),5.07,5.07
2022-02-22,10Y,0.216,3,JGB134(20)|JGB135(20)|JGB136(20),10.073,10.073
2022-02-22,20Y,0.667,1,JGB36(30),20.071,20.071
2022-02-22,30Y,0.874,1,JGB5(40),30.073,30.073
2022-02-22,40Y,0.904,1,JGB14(40),39.072,39.072
2022-02-24,2Y,-0.0267,7,JGB WI(2)-03|JGB139(5)|JGB333(10)|JGB433(2)|JGB67(20)|JGB68(20)|JGB69(20),1.936,2.067
2022-02-24,5Y,0.0263,3,JGB346(10)|JGB93(20)|JGB94(20),5.065,5.065
2022-02-24,10Y,0.2023,3,JGB134(20)|JGB135(20)|JGB136(20),10.067,10.067
2022-02-24,20Y,0.642,1,JGB36(30),20.066,20.066
2022-02-24,30Y,0.847,1,JGB5(40),30.067,30.067
2022-02-24,40Y,0.878,1,JGB14(40),39.066,39.066
2022-02-25,2Y,-0.0271,7,JGB WI(2)-03|JGB139(5)|JGB333(10)|JGB433(2)|JGB67(20)|JGB68(20)|JGB69(20),1.933,2.064
2022-02-25,5Y,0.02,3,JGB346(10)|JGB93(20)|JGB94(20),5.062,5.062
2022-02-25,10Y,0.197,3,JGB134(20)|JGB135(20)|JGB136(20),10.064,10.064
2022-02-25,20Y,0.647,1,JGB36(30),20.063,20.063
2022-02-25,30Y,0.864,1,JGB5(40),30.064,30.064
2022-02-25,40Y,0.892,1,JGB14(40),39.064,39.064
2022-02-28,2Y,-0.0241,7,JGB139(5)|JGB333(10)|JGB433(2)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.925,2.056
2022-02-28,5Y,0.0313,3,JGB346(10)|JGB93(20)|JGB94(20),5.054,5.054
2022-02-28,10Y,0.218,3,JGB134(20)|JGB135(20)|JGB136(20),10.056,10.056
2022-02-28,20Y,0.68,1,JGB36(30),20.055,20.055
2022-02-28,30Y,0.902,1,JGB5(40),30.056,30.056
2022-02-28,40Y,0.927,1,JGB14(40),39.055,39.055
2022-03-01,2Y,-0.0337,7,JGB139(5)|JGB333(10)|JGB433(2)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.922,2.053
2022-03-01,5Y,0.011,3,JGB346(10)|JGB93(20)|JGB94(20),5.051,5.051
2022-03-01,10Y,0.192,3,JGB134(20)|JGB135(20)|JGB136(20),10.053,10.053
2022-03-01,20Y,0.647,1,JGB36(30),20.052,20.052
2022-03-01,30Y,0.868,1,JGB5(40),30.053,30.053
2022-03-01,40Y,0.9,1,JGB14(40),39.053,39.053
2022-03-02,2Y,-0.0337,7,JGB139(5)|JGB333(10)|JGB433(2)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.919,2.051
2022-03-02,5Y,0.0097,3,JGB346(10)|JGB93(20)|JGB94(20),5.049,5.049
2022-03-02,10Y,0.1863,3,JGB134(20)|JGB135(20)|JGB136(20),10.051,10.051
2022-03-02,20Y,0.652,1,JGB36(30),20.049,20.049
2022-03-02,30Y,0.879,1,JGB5(40),30.051,30.051
2022-03-02,40Y,0.909,1,JGB14(40),39.05,39.05
2022-03-03,2Y,-0.0487,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.996,2.048
2022-03-03,5Y,-0.0243,3,JGB346(10)|JGB93(20)|JGB94(20),5.046,5.046
2022-03-03,10Y,0.1453,3,JGB134(20)|JGB135(20)|JGB136(20),10.048,10.048
2022-03-03,20Y,0.61,1,JGB36(30),20.047,20.047
2022-03-03,30Y,0.842,1,JGB5(40),30.048,30.048
2022-03-03,40Y,0.875,1,JGB14(40),39.047,39.047
2022-03-04,2Y,-0.0372,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.993,2.045
2022-03-04,5Y,0.0003,3,JGB346(10)|JGB93(20)|JGB94(20),5.043,5.043
2022-03-04,10Y,0.1813,3,JGB134(20)|JGB135(20)|JGB136(20),10.045,10.045
2022-03-04,20Y,0.631,1,JGB36(30),20.044,20.044
2022-03-04,30Y,0.844,1,JGB5(40),30.045,30.045
2022-03-04,40Y,0.875,1,JGB14(40),39.044,39.044
2022-03-07,2Y,-0.042,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.985,2.037
2022-03-07,5Y,-0.0033,3,JGB346(10)|JGB93(20)|JGB94(20),5.035,5.035
2022-03-07,10Y,0.1653,3,JGB134(20)|JGB135(20)|JGB136(20),10.037,10.037
2022-03-07,20Y,0.615,1,JGB36(30),20.036,20.036
2022-03-07,30Y,0.826,1,JGB5(40),30.037,30.037
2022-03-07,40Y,0.858,1,JGB14(40),39.036,39.036
2022-03-08,2Y,-0.0533,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.982,2.034
2022-03-08,5Y,-0.0193,3,JGB346(10)|JGB93(20)|JGB94(20),5.032,5.032
2022-03-08,10Y,0.1497,3,JGB134(20)|JGB135(20)|JGB136(20),10.034,10.034
2022-03-08,20Y,0.605,1,JGB36(30),20.033,20.033
2022-03-08,30Y,0.817,1,JGB5(40),30.034,30.034
2022-03-08,40Y,0.846,1,JGB14(40),39.034,39.034
2022-03-09,2Y,-0.0475,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.979,2.031
2022-03-09,5Y,-0.013,3,JGB346(10)|JGB93(20)|JGB94(20),5.029,5.029
2022-03-09,10Y,0.1653,3,JGB134(20)|JGB135(20)|JGB136(20),10.031,10.031
2022-03-09,20Y,0.642,1,JGB36(30),20.03,20.03
2022-03-09,30Y,0.863,1,JGB5(40),30.031,30.031
2022-03-09,40Y,0.888,1,JGB14(40),39.031,39.031
2022-03-10,2Y,-0.0433,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.977,2.029
2022-03-10,5Y,-0.0037,3,JGB346(10)|JGB93(20)|JGB94(20),5.027,5.027
2022-03-10,10Y,0.1747,3,JGB134(20)|JGB135(20)|JGB136(20),10.029,10.029
2022-03-10,20Y,0.637,1,JGB36(30),20.027,20.027
2022-03-10,30Y,0.853,1,JGB5(40),30.029,30.029
2022-03-10,40Y,0.879,1,JGB14(40),39.028,39.028
2022-03-11,2Y,-0.0323,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.974,2.026
2022-03-11,5Y,0.0157,3,JGB346(10)|JGB93(20)|JGB94(20),5.024,5.024
2022-03-11,10Y,0.202,3,JGB134(20)|JGB135(20)|JGB136(20),10.026,10.026
2022-03-11,20Y,0.658,1,JGB36(30),20.025,20.025
2022-03-11,30Y,0.863,1,JGB5(40),30.026,30.026
2022-03-11,40Y,0.883,1,JGB14(40),39.025,39.025
2022-03-14,2Y,-0.0328,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.966,2.018
2022-03-14,5Y,0.0163,3,JGB346(10)|JGB93(20)|JGB94(20),5.016,5.016
2022-03-14,10Y,0.197,3,JGB134(20)|JGB135(20)|JGB136(20),10.018,10.018
2022-03-14,20Y,0.658,1,JGB36(30),20.016,20.016
2022-03-14,30Y,0.863,1,JGB5(40),30.018,30.018
2022-03-14,40Y,0.883,1,JGB14(40),39.017,39.017
2022-03-15,2Y,-0.0335,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.963,2.015
2022-03-15,5Y,0.0267,3,JGB346(10)|JGB93(20)|JGB94(20),5.013,5.013
2022-03-15,10Y,0.208,3,JGB134(20)|JGB135(20)|JGB136(20),10.015,10.015
2022-03-15,20Y,0.663,1,JGB36(30),20.014,20.014
2022-03-15,30Y,0.853,1,JGB5(40),30.015,30.015
2022-03-15,40Y,0.87,1,JGB14(40),39.014,39.014
2022-03-16,2Y,-0.0312,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.96,2.012
2022-03-16,5Y,0.038,3,JGB346(10)|JGB93(20)|JGB94(20),5.01,5.01
2022-03-16,10Y,0.2197,3,JGB134(20)|JGB135(20)|JGB136(20),10.012,10.012
2022-03-16,20Y,0.695,1,JGB36(30),20.011,20.011
2022-03-16,30Y,0.889,1,JGB5(40),30.012,30.012
2022-03-16,40Y,0.904,1,JGB14(40),39.012,39.012
2022-03-17,2Y,-0.031,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.958,2.01
2022-03-17,5Y,0.0313,3,JGB346(10)|JGB93(20)|JGB94(20),5.008,5.008
2022-03-17,10Y,0.213,3,JGB134(20)|JGB135(20)|JGB136(20),10.01,10.01
2022-03-17,20Y,0.679,1,JGB36(30),20.008,20.008
2022-03-17,30Y,0.879,1,JGB5(40),30.01,30.01
2022-03-17,40Y,0.896,1,JGB14(40),39.009,39.009
2022-03-18,2Y,-0.0318,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.955,2.007
2022-03-18,5Y,0.0307,3,JGB346(10)|JGB93(20)|JGB94(20),5.005,5.005
2022-03-18,10Y,0.213,3,JGB134(20)|JGB135(20)|JGB136(20),10.007,10.007
2022-03-18,20Y,0.669,1,JGB36(30),20.005,20.005
2022-03-18,30Y,0.877,1,JGB5(40),30.007,30.007
2022-03-18,40Y,0.894,1,JGB14(40),39.006,39.006
2022-03-22,2Y,-0.027,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.944,1.996
2022-03-22,5Y,0.0373,3,JGB346(10)|JGB93(20)|JGB94(20),4.994,4.994
2022-03-22,10Y,0.2183,3,JGB134(20)|JGB135(20)|JGB136(20),9.996,9.996
2022-03-22,20Y,0.673,1,JGB36(30),19.995,19.995
2022-03-22,30Y,0.874,1,JGB5(40),29.996,29.996
2022-03-22,40Y,0.892,1,JGB14(40),38.995,38.995
2022-03-23,2Y,-0.0242,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.941,1.993
2022-03-23,5Y,0.0463,3,JGB346(10)|JGB93(20)|JGB94(20),4.991,4.991
2022-03-23,10Y,0.2287,3,JGB134(20)|JGB135(20)|JGB136(20),9.993,9.993
2022-03-23,20Y,0.695,1,JGB36(30),19.992,19.992
2022-03-23,30Y,0.894,1,JGB5(40),29.993,29.993
2022-03-23,40Y,0.9135,2,JGB WI(40)-03|JGB14(40),38.992,38.992
2022-03-24,2Y,-0.0267,6,JGB139(5)|JGB333(10)|JGB434(2)|JGB67(20)|JGB68(20)|JGB69(20),1.938,1.99
2022-03-24,5Y,0.0467,3,JGB346(10)|JGB93(20)|JGB94(20),4.988,4.988
2022-03-24,10Y,0.234,3,JGB134(20)|JGB135(20)|JGB136(20),9.99,9.99
2022-03-24,20Y,0.705,1,JGB36(30),19.989,19.989
2022-03-24,30Y,0.915,1,JGB5(40),29.99,29.99
2022-03-24,40Y,0.9295,2,JGB WI(40)-03|JGB14(40),38.99,38.99
