date,tenor,avg_yield,num_bonds_used,bond_names_used,min_remain_years,max_remain_years
2020-03-25,20Y,0.312,1,JGB32(30),19.986,19.986
2020-03-25,30Y,0.429,1,JGB3(40),29.985,29.985
2020-03-25,40Y,0.4445,2,JGB WI(40)-03|JGB12(40),38.984,38.984
2020-03-26,2Y,-0.2043,6,JGB WI(2)-04|JGB131(5)|JGB321(10)|JGB322(10)|JGB410(2)|JGB55(20),1.93,2.015
2020-03-26,5Y,-0.109,4,JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.983,4.983
2020-03-26,10Y,0.047,2,JGB116(20)|JGB117(20),9.982,9.982
2020-03-26,20Y,0.3,1,JGB32(30),19.984,19.984
2020-03-26,30Y,0.417,1,JGB3(40),29.982,29.982
2020-03-26,40Y,0.4395,2,JGB WI(40)-03|JGB12(40),38.982,38.982
2020-03-27,2Y,-0.2013,6,JGB WI(2)-04|JGB131(5)|JGB321(10)|JGB322(10)|JGB410(2)|JGB55(20),1.927,2.012
2020-03-27,5Y,-0.1195,4,JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.98,4.98
2020-03-27,10Y,0.0227,3,JGB WI(10)-04|JGB116(20)|JGB117(20),9.979,9.979
2020-03-27,20Y,0.3,1,JGB32(30),19.981,19.981
2020-03-27,30Y,0.423,1,JGB3(40),29.979,29.979
2020-03-27,40Y,0.451,1,JGB12(40),38.979,38.979
2020-03-30,2Y,-0.1557,6,JGB WI(2)-04|JGB131(5)|JGB321(10)|JGB322(10)|JGB410(2)|JGB55(20),1.919,2.004
2020-03-30,5Y,-0.1082,4,JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.972,4.972
2020-03-30,10Y,0.0227,3,JGB WI(10)-04|JGB116(20)|JGB117(20),9.971,9.971
2020-03-30,20Y,0.302,1,JGB32(30),19.973,19.973
2020-03-30,30Y,0.419,1,JGB3(40),29.971,29.971
2020-03-30,40Y,0.449,1,JGB12(40),38.971,38.971
2020-03-31,2Y,-0.1498,5,JGB WI(2)-04|JGB131(5)|JGB321(10)|JGB322(10)|JGB55(20),1.969,2.001
2020-03-31,5Y,-0.1318,4,JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.969,4.969
2020-03-31,10Y,0.0107,3,JGB WI(10)-04|JGB116(20)|JGB117(20),9.969,9.969
2020-03-31,20Y,0.3,1,JGB32(30),19.97,19.97
2020-03-31,30Y,0.395,1,JGB3(40),29.969,29.969
2020-03-31,40Y,0.42,1,JGB12(40),38.968,38.968
2020-04-01,2Y,-0.133,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.966,1.999
2020-04-01,5Y,-0.1235,4,JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.966,4.966
2020-04-01,10Y,0.0257,3,JGB WI(10)-04|JGB116(20)|JGB117(20),9.966,9.966
2020-04-01,20Y,0.317,1,JGB32(30),19.967,19.967
2020-04-01,30Y,0.4185,2,JGB WI(30)-04|JGB3(40),29.966,29.966
2020-04-01,40Y,0.435,1,JGB12(40),38.965,38.965
2020-04-02,2Y,-0.1422,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.963,1.996
2020-04-02,5Y,-0.134,4,JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.964,4.964
2020-04-02,10Y,0.0133,3,JGB WI(10)-04|JGB116(20)|JGB117(20),9.963,9.963
2020-04-02,20Y,0.293,1,JGB32(30),19.964,19.964
2020-04-02,30Y,0.4095,2,JGB WI(30)-04|JGB3(40),29.963,29.963
2020-04-02,40Y,0.43,1,JGB12(40),38.962,38.962
2020-04-03,2Y,-0.1414,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.96,1.993
2020-04-03,5Y,-0.134,5,JGB WI(5)-04|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.961,4.961
2020-04-03,10Y,-0.004,3,JGB116(20)|JGB117(20)|JGB358(10),9.96,9.96
2020-04-03,20Y,0.272,1,JGB32(30),19.962,19.962
2020-04-03,30Y,0.389,2,JGB WI(30)-04|JGB3(40),29.96,29.96
2020-04-03,40Y,0.407,1,JGB12(40),38.96,38.96
2020-04-06,2Y,-0.142,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.952,1.985
2020-04-06,5Y,-0.126,5,JGB WI(5)-04|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.953,4.953
2020-04-06,10Y,-0.0123,3,JGB116(20)|JGB117(20)|JGB358(10),9.952,9.952
2020-04-06,20Y,0.277,1,JGB32(30),19.953,19.953
2020-04-06,30Y,0.3945,2,JGB WI(30)-04|JGB3(40),29.952,29.952
2020-04-06,40Y,0.406,1,JGB12(40),38.951,38.951
2020-04-07,2Y,-0.136,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.949,1.982
2020-04-07,5Y,-0.1062,5,JGB WI(5)-04|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.95,4.95
2020-04-07,10Y,0.0007,3,JGB116(20)|JGB117(20)|JGB358(10),9.949,9.949
2020-04-07,20Y,0.3,1,JGB32(30),19.951,19.951
2020-04-07,30Y,0.4205,2,JGB WI(30)-04|JGB3(40),29.949,29.949
2020-04-07,40Y,0.425,1,JGB12(40),38.949,38.949
2020-04-08,2Y,-0.1362,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.947,1.979
2020-04-08,5Y,-0.1056,5,JGB WI(5)-04|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.947,4.947
2020-04-08,10Y,0.001,3,JGB116(20)|JGB117(20)|JGB358(10),9.947,9.947
2020-04-08,20Y,0.317,1,JGB32(30),19.948,19.948
2020-04-08,30Y,0.4435,2,JGB3(40)|JGB66(30),29.947,29.947
2020-04-08,40Y,0.455,1,JGB12(40),38.946,38.946
2020-04-09,2Y,-0.1374,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.944,1.977
2020-04-09,5Y,-0.1006,5,JGB WI(5)-04|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.945,4.945
2020-04-09,10Y,0.0103,3,JGB116(20)|JGB117(20)|JGB358(10),9.944,9.944
2020-04-09,20Y,0.323,1,JGB32(30),19.945,19.945
2020-04-09,30Y,0.4385,2,JGB3(40)|JGB66(30),29.944,29.944
2020-04-09,40Y,0.453,1,JGB12(40),38.943,38.943
2020-04-10,2Y,-0.152,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.941,1.974
2020-04-10,5Y,-0.1134,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.942,4.942
2020-04-10,10Y,0.0093,3,JGB116(20)|JGB117(20)|JGB358(10),9.941,9.941
2020-04-10,20Y,0.338,1,JGB32(30),19.943,19.943
2020-04-10,30Y,0.449,2,JGB3(40)|JGB66(30),29.941,29.941
2020-04-10,40Y,0.471,1,JGB12(40),38.94,38.94
2020-04-13,2Y,-0.1796,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.933,1.966
2020-04-13,5Y,-0.1378,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.934,4.934
2020-04-13,10Y,-0.0043,3,JGB116(20)|JGB117(20)|JGB358(10),9.933,9.933
2020-04-13,20Y,0.328,1,JGB32(30),19.934,19.934
2020-04-13,30Y,0.4385,2,JGB3(40)|JGB66(30),29.933,29.933
2020-04-13,40Y,0.462,1,JGB12(40),38.932,38.932
2020-04-14,2Y,-0.1838,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.93,1.963
2020-04-14,5Y,-0.1326,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.931,4.931
2020-04-14,10Y,0.0,3,JGB116(20)|JGB117(20)|JGB358(10),9.93,9.93
2020-04-14,20Y,0.334,1,JGB32(30),19.932,19.932
2020-04-14,30Y,0.444,2,JGB3(40)|JGB66(30),29.93,29.93
2020-04-14,40Y,0.467,1,JGB12(40),38.93,38.93
2020-04-15,2Y,-0.174,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.927,1.96
2020-04-15,5Y,-0.117,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.928,4.928
2020-04-15,10Y,0.0083,3,JGB116(20)|JGB117(20)|JGB358(10),9.927,9.927
2020-04-15,20Y,0.3455,2,JGB WI(20)-04|JGB32(30),19.929,19.929
2020-04-15,30Y,0.4535,2,JGB3(40)|JGB66(30),29.927,29.927
2020-04-15,40Y,0.476,1,JGB12(40),38.927,38.927
2020-04-16,2Y,-0.1642,5,JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.925,1.958
2020-04-16,5Y,-0.1066,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.925,4.925
2020-04-16,10Y,0.0157,3,JGB116(20)|JGB117(20)|JGB358(10),9.925,9.925
2020-04-16,20Y,0.35,2,JGB WI(20)-04|JGB32(30),19.926,19.926
2020-04-16,30Y,0.457,2,JGB3(40)|JGB66(30),29.925,29.925
2020-04-16,40Y,0.481,1,JGB12(40),38.924,38.924
2020-04-17,2Y,-0.1637,6,JGB WI(2)-05|JGB131(5)|JGB321(10)|JGB322(10)|JGB411(2)|JGB55(20),1.922,2.037
2020-04-17,5Y,-0.1224,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.923,4.923
2020-04-17,10Y,0.0,3,JGB116(20)|JGB117(20)|JGB358(10),9.922,9.922
2020-04-17,20Y,0.3455,2,JGB WI(20)-04|JGB32(30),19.923,19.923
2020-04-17,30Y,0.4615,2,JGB3(40)|JGB66(30),29.922,29.922
2020-04-17,40Y,0.481,1,JGB12(40),38.921,38.921
2020-04-20,2Y,-0.1445,2,JGB WI(2)-05|JGB411(2),1.947,2.029
2020-04-20,5Y,-0.1112,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.914,4.914
2020-04-20,10Y,0.022,1,JGB3(30),10.081,10.081
2020-04-20,20Y,0.365,2,JGB WI(20)-04|JGB32(30),19.915,19.915
2020-04-20,30Y,0.4895,2,JGB3(40)|JGB66(30),29.914,29.914
2020-04-20,40Y,0.509,1,JGB12(40),38.913,38.913
2020-04-21,2Y,-0.1375,2,JGB WI(2)-05|JGB411(2),1.944,2.026
2020-04-21,5Y,-0.1066,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.912,4.912
2020-04-21,10Y,0.021,1,JGB3(30),10.078,10.078
2020-04-21,20Y,0.3555,2,JGB WI(20)-04|JGB32(30),19.912,19.912
2020-04-21,30Y,0.474,2,JGB3(40)|JGB66(30),29.911,29.911
2020-04-21,40Y,0.487,1,JGB12(40),38.91,38.91
2020-04-22,2Y,-0.1325,2,JGB WI(2)-05|JGB411(2),1.941,2.023
2020-04-22,5Y,-0.1064,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.909,4.909
2020-04-22,10Y,0.026,1,JGB3(30),10.075,10.075
2020-04-22,20Y,0.3435,2,JGB172(20)|JGB32(30),19.91,19.91
2020-04-22,30Y,0.4645,2,JGB3(40)|JGB66(30),29.908,29.908
2020-04-22,40Y,0.481,1,JGB12(40),38.908,38.908
2020-04-23,2Y,-0.143,2,JGB WI(2)-05|JGB411(2),1.938,2.021
2020-04-23,5Y,-0.1284,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.906,4.906
2020-04-23,10Y,0.002,1,JGB3(30),10.073,10.073
2020-04-23,20Y,0.3155,2,JGB172(20)|JGB32(30),19.907,19.907
2020-04-23,30Y,0.4335,2,JGB3(40)|JGB66(30),29.906,29.906
2020-04-23,40Y,0.448,1,JGB12(40),38.905,38.905
2020-04-24,2Y,-0.1505,2,JGB411(2)|JGB412(2),1.936,2.018
2020-04-24,5Y,-0.137,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.903,4.903
2020-04-24,10Y,0.0,1,JGB3(30),10.07,10.07
2020-04-24,20Y,0.3065,2,JGB172(20)|JGB32(30),19.904,19.904
2020-04-24,30Y,0.4125,2,JGB3(40)|JGB66(30),29.903,29.903
2020-04-24,40Y,0.425,1,JGB12(40),38.902,38.902
2020-04-27,2Y,-0.171,2,JGB411(2)|JGB412(2),1.927,2.01
2020-04-27,5Y,-0.1608,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.895,4.895
2020-04-27,10Y,-0.01,1,JGB3(30),10.062,10.062
2020-04-27,20Y,0.306,2,JGB172(20)|JGB32(30),19.896,19.896
2020-04-27,30Y,0.416,2,JGB3(40)|JGB66(30),29.895,29.895
2020-04-27,40Y,0.43,1,JGB12(40),38.894,38.894
2020-04-28,2Y,-0.1765,2,JGB411(2)|JGB412(2),1.925,2.007
2020-04-28,5Y,-0.173,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.893,4.893
2020-04-28,10Y,-0.021,1,JGB3(30),10.059,10.059
2020-04-28,20Y,0.312,2,JGB172(20)|JGB32(30),19.893,19.893
2020-04-28,30Y,0.428,2,JGB3(40)|JGB66(30),29.892,29.892
2020-04-28,40Y,0.441,1,JGB12(40),38.891,38.891
2020-04-30,2Y,-0.1815,2,JGB411(2)|JGB412(2),1.919,2.001
2020-04-30,5Y,-0.1792,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.887,4.887
2020-04-30,10Y,-0.039,1,JGB3(30),10.053,10.053
2020-04-30,20Y,0.2925,2,JGB172(20)|JGB32(30),19.888,19.888
2020-04-30,30Y,0.4125,2,JGB3(40)|JGB66(30),29.886,29.886
2020-04-30,40Y,0.43,1,JGB12(40),38.886,38.886
2020-05-01,2Y,-0.184,1,JGB412(2),1.999,1.999
2020-05-01,5Y,-0.1686,5,JGB143(5)|JGB338(10)|JGB75(20)|JGB76(20)|JGB77(20),4.884,4.884
2020-05-01,10Y,-0.032,1,JGB3(30),10.051,10.051
2020-05-01,20Y,0.3045,2,JGB172(20)|JGB32(30),19.885,19.885
2020-05-01,30Y,0.421,2,JGB3(40)|JGB66(30),29.884,29.884
2020-05-01,40Y,0.438,1,JGB12(40),38.883,38.883
2020-05-07,2Y,-0.164,1,JGB412(2),1.982,1.982
2020-05-07,5Y,-0.1502,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.12,5.12
2020-05-07,10Y,-0.021,1,JGB3(30),10.034,10.034
2020-05-07,20Y,0.312,2,JGB172(20)|JGB32(30),19.869,19.869
2020-05-07,30Y,0.428,2,JGB3(40)|JGB66(30),29.867,29.867
2020-05-07,40Y,0.444,1,JGB12(40),38.867,38.867
2020-05-08,2Y,-0.151,1,JGB412(2),1.979,1.979
2020-05-08,5Y,-0.1275,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.117,5.117
2020-05-08,10Y,0.001,1,JGB3(30),10.031,10.031
2020-05-08,20Y,0.333,2,JGB172(20)|JGB32(30),19.866,19.866
2020-05-08,30Y,0.449,3,JGB WI(30)-05|JGB3(40)|JGB66(30),29.864,29.864
2020-05-08,40Y,0.462,1,JGB12(40),38.864,38.864
2020-05-11,2Y,-0.172,1,JGB412(2),1.971,1.971
2020-05-11,5Y,-0.1383,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.109,5.109
2020-05-11,10Y,0.004,1,JGB3(30),10.023,10.023
2020-05-11,20Y,0.338,2,JGB172(20)|JGB32(30),19.858,19.858
2020-05-11,30Y,0.4547,3,JGB WI(30)-05|JGB3(40)|JGB66(30),29.856,29.856
2020-05-11,40Y,0.467,1,JGB12(40),38.856,38.856
2020-05-12,2Y,-0.173,1,JGB412(2),1.969,1.969
2020-05-12,5Y,-0.124,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.106,5.106
2020-05-12,10Y,0.016,1,JGB3(30),10.021,10.021
2020-05-12,20Y,0.3435,2,JGB172(20)|JGB32(30),19.855,19.855
2020-05-12,30Y,0.4713,3,JGB WI(30)-05|JGB3(40)|JGB66(30),29.854,29.854
2020-05-12,40Y,0.481,1,JGB12(40),38.853,38.853
2020-05-13,2Y,-0.168,1,JGB412(2),1.966,1.966
2020-05-13,5Y,-0.1278,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.103,5.103
2020-05-13,10Y,0.0,1,JGB3(30),10.018,10.018
2020-05-13,20Y,0.3275,2,JGB172(20)|JGB32(30),19.852,19.852
2020-05-13,30Y,0.4507,3,JGB WI(30)-05|JGB3(40)|JGB66(30),29.851,29.851
2020-05-13,40Y,0.467,1,JGB12(40),38.85,38.85
2020-05-14,2Y,-0.168,1,JGB412(2),1.963,1.963
2020-05-14,5Y,-0.1245,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.101,5.101
2020-05-14,10Y,0.005,1,JGB3(30),10.015,10.015
2020-05-14,20Y,0.3337,3,JGB WI(20)-05|JGB172(20)|JGB32(30),19.849,19.849
2020-05-14,30Y,0.4557,3,JGB WI(30)-05|JGB3(40)|JGB66(30),29.848,29.848
2020-05-14,40Y,0.472,1,JGB12(40),38.847,38.847
2020-05-15,2Y,-0.169,1,JGB412(2),1.96,1.96
2020-05-15,5Y,-0.1242,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.098,5.098
2020-05-15,10Y,0.0,1,JGB3(30),10.012,10.012
2020-05-15,20Y,0.3333,3,JGB WI(20)-05|JGB172(20)|JGB32(30),19.847,19.847
2020-05-15,30Y,0.451,2,JGB3(40)|JGB66(30),29.845,29.845
2020-05-15,40Y,0.472,1,JGB12(40),38.845,38.845
2020-05-18,2Y,-0.169,1,JGB412(2),1.952,1.952
2020-05-18,5Y,-0.1242,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.09,5.09
2020-05-18,10Y,0.003,1,JGB3(30),10.004,10.004
2020-05-18,20Y,0.3447,3,JGB WI(20)-05|JGB172(20)|JGB32(30),19.838,19.838
2020-05-18,30Y,0.4695,2,JGB3(40)|JGB66(30),29.837,29.837
2020-05-18,40Y,0.494,1,JGB12(40),38.836,38.836
2020-05-19,2Y,-0.175,1,JGB412(2),1.949,1.949
2020-05-19,5Y,-0.1442,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.087,5.087
2020-05-19,10Y,-0.005,1,JGB3(30),10.001,10.001
2020-05-19,20Y,0.3403,3,JGB WI(20)-05|JGB172(20)|JGB32(30),19.836,19.836
2020-05-19,30Y,0.464,2,JGB3(40)|JGB66(30),29.834,29.834
2020-05-19,40Y,0.49,1,JGB12(40),38.834,38.834
2020-05-20,2Y,-0.16,1,JGB412(2),1.947,1.947
2020-05-20,5Y,-0.128,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.084,5.084
2020-05-20,10Y,0.009,1,JGB3(30),9.999,9.999
2020-05-20,20Y,0.3453,3,JGB WI(20)-05|JGB172(20)|JGB32(30),19.833,19.833
2020-05-20,30Y,0.469,2,JGB3(40)|JGB66(30),29.832,29.832
2020-05-20,40Y,0.5,1,JGB WI(40)-05,39.833,39.833
2020-05-21,2Y,-0.1723,6,JGB132(5)|JGB323(10)|JGB324(10)|JGB412(2)|JGB56(20)|JGB57(20),1.944,2.081
2020-05-21,5Y,-0.1295,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.081,5.081
2020-05-21,10Y,0.011,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.996,10.081
2020-05-21,20Y,0.333,2,JGB172(20)|JGB32(30),19.83,19.83
2020-05-21,30Y,0.4555,2,JGB3(40)|JGB66(30),29.829,29.829
2020-05-21,40Y,0.485,1,JGB WI(40)-05,39.83,39.83
2020-05-22,2Y,-0.1811,7,JGB WI(2)-06|JGB132(5)|JGB323(10)|JGB324(10)|JGB412(2)|JGB56(20)|JGB57(20),1.941,2.078
2020-05-22,5Y,-0.14,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.079,5.079
2020-05-22,10Y,0.0053,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.993,10.078
2020-05-22,20Y,0.317,2,JGB172(20)|JGB32(30),19.828,19.828
2020-05-22,30Y,0.4355,2,JGB3(40)|JGB66(30),29.826,29.826
2020-05-22,40Y,0.463,1,JGB WI(40)-05,39.828,39.828
2020-05-25,2Y,-0.1876,7,JGB WI(2)-06|JGB132(5)|JGB323(10)|JGB324(10)|JGB412(2)|JGB56(20)|JGB57(20),1.933,2.07
2020-05-25,5Y,-0.149,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.07,5.07
2020-05-25,10Y,0.0,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.985,10.07
2020-05-25,20Y,0.317,2,JGB172(20)|JGB32(30),19.819,19.819
2020-05-25,30Y,0.4405,2,JGB3(40)|JGB66(30),29.818,29.818
2020-05-25,40Y,0.466,1,JGB WI(40)-05,39.819,39.819
2020-05-26,2Y,-0.1776,7,JGB WI(2)-06|JGB132(5)|JGB323(10)|JGB324(10)|JGB412(2)|JGB56(20)|JGB57(20),1.93,2.067
2020-05-26,5Y,-0.1403,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.068,5.068
2020-05-26,10Y,0.011,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.982,10.067
2020-05-26,20Y,0.3425,2,JGB172(20)|JGB32(30),19.817,19.817
2020-05-26,30Y,0.469,2,JGB3(40)|JGB66(30),29.815,29.815
2020-05-26,40Y,0.495,1,JGB WI(40)-05,39.817,39.817
2020-05-27,2Y,-0.168,7,JGB WI(2)-06|JGB132(5)|JGB323(10)|JGB324(10)|JGB412(2)|JGB56(20)|JGB57(20),1.927,2.064
2020-05-27,5Y,-0.1398,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.065,5.065
2020-05-27,10Y,0.0107,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.979,10.064
2020-05-27,20Y,0.3435,2,JGB172(20)|JGB32(30),19.814,19.814
2020-05-27,30Y,0.474,2,JGB3(40)|JGB66(30),29.812,29.812
2020-05-27,40Y,0.504,1,JGB13(40),39.814,39.814
2020-05-28,2Y,-0.1563,7,JGB WI(2)-06|JGB132(5)|JGB323(10)|JGB324(10)|JGB412(2)|JGB56(20)|JGB57(20),1.925,2.062
2020-05-28,5Y,-0.1348,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.062,5.062
2020-05-28,10Y,0.0053,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.977,10.062
2020-05-28,20Y,0.329,2,JGB172(20)|JGB32(30),19.811,19.811
2020-05-28,30Y,0.464,2,JGB3(40)|JGB66(30),29.81,29.81
2020-05-28,40Y,0.497,1,JGB13(40),39.811,39.811
2020-05-29,2Y,-0.1706,7,JGB132(5)|JGB323(10)|JGB324(10)|JGB412(2)|JGB413(2)|JGB56(20)|JGB57(20),1.922,2.059
2020-05-29,5Y,-0.1403,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.06,5.06
2020-05-29,10Y,0.0053,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.974,10.059
2020-05-29,20Y,0.33,2,JGB172(20)|JGB32(30),19.808,19.808
2020-05-29,30Y,0.4743,3,JGB WI(30)-06|JGB3(40)|JGB66(30),29.807,29.807
2020-05-29,40Y,0.509,1,JGB13(40),39.808,39.808
2020-06-01,2Y,-0.1652,6,JGB132(5)|JGB323(10)|JGB324(10)|JGB413(2)|JGB56(20)|JGB57(20),1.999,2.051
2020-06-01,5Y,-0.1345,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.051,5.051
2020-06-01,10Y,0.011,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.966,10.051
2020-06-01,20Y,0.3505,2,JGB172(20)|JGB32(30),19.8,19.8
2020-06-01,30Y,0.4947,3,JGB WI(30)-06|JGB3(40)|JGB66(30),29.799,29.799
2020-06-01,40Y,0.527,1,JGB13(40),39.8,39.8
2020-06-02,2Y,-0.1685,6,JGB132(5)|JGB323(10)|JGB324(10)|JGB413(2)|JGB56(20)|JGB57(20),1.996,2.048
2020-06-02,5Y,-0.1355,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.049,5.049
2020-06-02,10Y,0.0138,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.963,10.048
2020-06-02,20Y,0.3505,2,JGB172(20)|JGB32(30),19.797,19.797
2020-06-02,30Y,0.5083,3,JGB WI(30)-06|JGB3(40)|JGB66(30),29.796,29.796
2020-06-02,40Y,0.545,1,JGB13(40),39.797,39.797
2020-06-03,2Y,-0.1692,6,JGB132(5)|JGB323(10)|JGB324(10)|JGB413(2)|JGB56(20)|JGB57(20),1.993,2.045
2020-06-03,5Y,-0.1343,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.046,5.046
2020-06-03,10Y,0.0147,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.96,10.045
2020-06-03,20Y,0.356,2,JGB172(20)|JGB32(30),19.795,19.795
2020-06-03,30Y,0.5087,3,JGB WI(30)-06|JGB3(40)|JGB66(30),29.793,29.793
2020-06-03,40Y,0.55,1,JGB13(40),39.795,39.795
2020-06-04,2Y,-0.1652,6,JGB132(5)|JGB323(10)|JGB324(10)|JGB413(2)|JGB56(20)|JGB57(20),1.99,2.042
2020-06-04,5Y,-0.1245,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.043,5.043
2020-06-04,10Y,0.0203,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.958,10.042
2020-06-04,20Y,0.3615,2,JGB172(20)|JGB32(30),19.792,19.792
2020-06-04,30Y,0.508,3,JGB WI(30)-06|JGB3(40)|JGB66(30),29.791,29.791
2020-06-04,40Y,0.545,1,JGB13(40),39.792,39.792
2020-06-05,2Y,-0.1618,6,JGB132(5)|JGB323(10)|JGB324(10)|JGB413(2)|JGB56(20)|JGB57(20),1.988,2.04
2020-06-05,5Y,-0.1087,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.04,5.04
2020-06-05,10Y,0.0382,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.955,10.04
2020-06-05,20Y,0.381,2,JGB172(20)|JGB32(30),19.789,19.789
2020-06-05,30Y,0.5295,2,JGB3(40)|JGB66(30),29.788,29.788
2020-06-05,40Y,0.568,1,JGB13(40),39.789,39.789
2020-06-08,2Y,-0.1487,6,JGB132(5)|JGB323(10)|JGB324(10)|JGB413(2)|JGB56(20)|JGB57(20),1.979,2.031
2020-06-08,5Y,-0.0877,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.032,5.032
2020-06-08,10Y,0.0525,4,JGB118(20)|JGB119(20)|JGB120(20)|JGB3(30),9.947,10.031
2020-06-08,20Y,0.395,2,JGB172(20)|JGB32(30),19.781,19.781
2020-06-08,30Y,0.5475,2,JGB3(40)|JGB66(30),29.78,29.78
2020-06-08,40Y,0.582,1,JGB13(40),39.781,39.781
2020-06-09,2Y,-0.1492,6,JGB132(5)|JGB323(10)|JGB324(10)|JGB413(2)|JGB56(20)|JGB57(20),1.977,2.029
2020-06-09,5Y,-0.088,4,JGB339(10)|JGB78(20)|JGB79(20)|JGB80(20),5.029,5.029
