date,tenor,avg_yield,num_bonds_used,bond_names_used,min_remain_years,max_remain_years
2021-01-14,5Y,-0.1118,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.931,4.931
2021-01-14,10Y,0.0223,3,JGB123(20)|JGB124(20)|JGB361(10),9.93,9.93
2021-01-14,20Y,0.415,1,JGB WI(20)-01,19.932,19.932
2021-01-14,30Y,0.635,1,JGB69(30),29.93,29.93
2021-01-14,40Y,0.649,1,JGB13(40),39.179,39.179
2021-01-15,2Y,-0.1198,6,JGB134(5)|JGB326(10)|JGB327(10)|JGB420(2)|JGB59(20)|JGB60(20),1.927,1.96
2021-01-15,5Y,-0.1062,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.928,4.928
2021-01-15,10Y,0.028,3,JGB123(20)|JGB124(20)|JGB361(10),9.927,9.927
2021-01-15,20Y,0.42,1,JGB WI(20)-01,19.929,19.929
2021-01-15,30Y,0.643,1,JGB69(30),29.927,29.927
2021-01-15,40Y,0.661,1,JGB13(40),39.176,39.176
2021-01-18,2Y,-0.124,6,JGB134(5)|JGB326(10)|JGB327(10)|JGB420(2)|JGB59(20)|JGB60(20),1.919,1.952
2021-01-18,5Y,-0.107,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.92,4.92
2021-01-18,10Y,0.028,3,JGB123(20)|JGB124(20)|JGB361(10),9.919,9.919
2021-01-18,20Y,0.425,1,JGB WI(20)-01,19.921,19.921
2021-01-18,30Y,0.649,1,JGB69(30),29.919,29.919
2021-01-18,40Y,0.67,1,JGB13(40),39.168,39.168
2021-01-19,2Y,-0.129,1,JGB420(2),1.949,1.949
2021-01-19,5Y,-0.102,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.917,4.917
2021-01-19,10Y,0.044,3,JGB123(20)|JGB124(20)|JGB361(10),9.916,9.916
2021-01-19,20Y,0.45,1,JGB WI(20)-01,19.918,19.918
2021-01-19,30Y,0.658,1,JGB69(30),29.916,29.916
2021-01-19,40Y,0.679,1,JGB13(40),39.165,39.165
2021-01-20,2Y,-0.125,1,JGB420(2),1.947,1.947
2021-01-20,5Y,-0.1125,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.914,4.914
2021-01-20,10Y,0.0387,3,JGB123(20)|JGB124(20)|JGB361(10),9.914,9.914
2021-01-20,20Y,0.447,1,JGB175(20),19.915,19.915
2021-01-20,30Y,0.658,1,JGB69(30),29.914,29.914
2021-01-20,40Y,0.675,2,JGB WI(40)-01|JGB13(40),39.162,39.162
2021-01-21,2Y,-0.13,1,JGB420(2),1.944,1.944
2021-01-21,5Y,-0.1175,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.912,4.912
2021-01-21,10Y,0.033,3,JGB123(20)|JGB124(20)|JGB361(10),9.911,9.911
2021-01-21,20Y,0.447,1,JGB175(20),19.912,19.912
2021-01-21,30Y,0.663,1,JGB69(30),29.911,29.911
2021-01-21,40Y,0.6825,2,JGB WI(40)-01|JGB13(40),39.159,39.159
2021-01-22,2Y,-0.1355,2,JGB WI(2)-02|JGB420(2),1.941,2.026
2021-01-22,5Y,-0.1235,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.909,4.909
2021-01-22,10Y,0.028,3,JGB123(20)|JGB124(20)|JGB361(10),9.908,9.908
2021-01-22,20Y,0.432,1,JGB175(20),19.91,19.91
2021-01-22,30Y,0.649,1,JGB69(30),29.908,29.908
2021-01-22,40Y,0.6655,2,JGB WI(40)-01|JGB13(40),39.157,39.157
2021-01-25,2Y,-0.1355,2,JGB WI(2)-02|JGB420(2),1.933,2.018
2021-01-25,5Y,-0.1182,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.901,4.901
2021-01-25,10Y,0.037,3,JGB123(20)|JGB124(20)|JGB361(10),9.9,9.9
2021-01-25,20Y,0.447,1,JGB175(20),19.901,19.901
2021-01-25,30Y,0.653,1,JGB69(30),29.9,29.9
2021-01-25,40Y,0.6745,2,JGB WI(40)-01|JGB13(40),39.149,39.149
2021-01-26,2Y,-0.136,2,JGB WI(2)-02|JGB420(2),1.93,2.015
2021-01-26,5Y,-0.1227,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.898,4.898
2021-01-26,10Y,0.037,3,JGB123(20)|JGB124(20)|JGB361(10),9.897,9.897
2021-01-26,20Y,0.447,1,JGB175(20),19.899,19.899
2021-01-26,30Y,0.658,1,JGB69(30),29.897,29.897
2021-01-26,40Y,0.6795,2,JGB WI(40)-01|JGB13(40),39.146,39.146
2021-01-27,2Y,-0.136,2,JGB WI(2)-02|JGB420(2),1.927,2.012
2021-01-27,5Y,-0.1227,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.895,4.895
2021-01-27,10Y,0.0312,4,JGB WI(10)-02|JGB123(20)|JGB124(20)|JGB361(10),9.895,9.895
2021-01-27,20Y,0.432,1,JGB175(20),19.896,19.896
2021-01-27,30Y,0.649,1,JGB69(30),29.895,29.895
2021-01-27,40Y,0.677,1,JGB13(40),39.143,39.143
2021-01-28,2Y,-0.131,2,JGB WI(2)-02|JGB420(2),1.925,2.01
2021-01-28,5Y,-0.1175,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.893,4.893
2021-01-28,10Y,0.0365,4,JGB WI(10)-02|JGB123(20)|JGB124(20)|JGB361(10),9.892,9.892
2021-01-28,20Y,0.442,1,JGB175(20),19.893,19.893
2021-01-28,30Y,0.649,1,JGB69(30),29.892,29.892
2021-01-28,40Y,0.678,1,JGB13(40),39.14,39.14
2021-01-29,2Y,-0.131,2,JGB420(2)|JGB421(2),1.922,2.007
2021-01-29,5Y,-0.117,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.89,4.89
2021-01-29,10Y,0.0365,4,JGB WI(10)-02|JGB123(20)|JGB124(20)|JGB361(10),9.889,9.889
2021-01-29,20Y,0.442,1,JGB175(20),19.89,19.89
2021-01-29,30Y,0.6485,2,JGB WI(30)-02|JGB69(30),29.889,29.889
2021-01-29,40Y,0.67,1,JGB13(40),39.138,39.138
2021-02-01,2Y,-0.129,1,JGB421(2),1.999,1.999
2021-02-01,5Y,-0.1177,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.882,4.882
2021-02-01,10Y,0.052,4,JGB WI(10)-02|JGB123(20)|JGB124(20)|JGB361(10),9.881,9.881
2021-02-01,20Y,0.456,1,JGB175(20),19.882,19.882
2021-02-01,30Y,0.659,2,JGB WI(30)-02|JGB69(30),29.881,29.881
2021-02-01,40Y,0.683,1,JGB13(40),39.129,39.129
2021-02-02,2Y,-0.124,1,JGB421(2),1.996,1.996
2021-02-02,5Y,-0.1125,4,JGB146(5)|JGB341(10)|JGB83(20)|JGB84(20),4.879,4.879
2021-02-02,10Y,0.0577,4,JGB WI(10)-02|JGB123(20)|JGB124(20)|JGB361(10),9.878,9.878
2021-02-02,20Y,0.466,1,JGB175(20),19.88,19.88
2021-02-02,30Y,0.6685,2,JGB WI(30)-02|JGB69(30),29.878,29.878
2021-02-02,40Y,0.688,1,JGB13(40),39.127,39.127
2021-02-03,2Y,-0.124,1,JGB421(2),1.993,1.993
2021-02-03,5Y,-0.1037,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.123,5.123
2021-02-03,10Y,0.0653,3,JGB125(20)|JGB126(20)|JGB127(20),10.122,10.122
2021-02-03,20Y,0.4755,2,JGB175(20)|JGB34(30),19.877,20.123
2021-02-03,30Y,0.674,1,JGB4(40),30.122,30.122
2021-02-03,40Y,0.688,1,JGB13(40),39.124,39.124
2021-02-04,2Y,-0.125,1,JGB421(2),1.99,1.99
2021-02-04,5Y,-0.1035,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.12,5.12
2021-02-04,10Y,0.0673,3,JGB125(20)|JGB126(20)|JGB127(20),10.119,10.119
2021-02-04,20Y,0.471,1,JGB34(30),20.12,20.12
2021-02-04,30Y,0.668,1,JGB4(40),30.119,30.119
2021-02-04,40Y,0.683,1,JGB13(40),39.121,39.121
2021-02-05,2Y,-0.13,1,JGB421(2),1.988,1.988
2021-02-05,5Y,-0.1037,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.117,5.117
2021-02-05,10Y,0.0653,3,JGB125(20)|JGB126(20)|JGB127(20),10.116,10.116
2021-02-05,20Y,0.46,1,JGB34(30),20.118,20.118
2021-02-05,30Y,0.662,1,JGB4(40),30.116,30.116
2021-02-05,40Y,0.678,1,JGB13(40),39.118,39.118
2021-02-08,2Y,-0.13,1,JGB421(2),1.979,1.979
2021-02-08,5Y,-0.1037,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.109,5.109
2021-02-08,10Y,0.065,3,JGB125(20)|JGB126(20)|JGB127(20),10.108,10.108
2021-02-08,20Y,0.455,1,JGB34(30),20.11,20.11
2021-02-08,30Y,0.657,1,JGB4(40),30.108,30.108
2021-02-08,40Y,0.674,1,JGB13(40),39.11,39.11
2021-02-09,2Y,-0.126,1,JGB421(2),1.977,1.977
2021-02-09,5Y,-0.0935,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.106,5.106
2021-02-09,10Y,0.0757,3,JGB125(20)|JGB126(20)|JGB127(20),10.105,10.105
2021-02-09,20Y,0.468,1,JGB34(30),20.107,20.107
2021-02-09,30Y,0.674,1,JGB4(40),30.105,30.105
2021-02-09,40Y,0.686,1,JGB13(40),39.107,39.107
2021-02-10,2Y,-0.127,1,JGB421(2),1.974,1.974
2021-02-10,5Y,-0.0935,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.103,5.103
2021-02-10,10Y,0.076,3,JGB125(20)|JGB126(20)|JGB127(20),10.103,10.103
2021-02-10,20Y,0.471,1,JGB34(30),20.104,20.104
2021-02-10,30Y,0.679,1,JGB4(40),30.103,30.103
2021-02-10,40Y,0.692,1,JGB13(40),39.105,39.105
2021-02-12,2Y,-0.122,1,JGB421(2),1.969,1.969
2021-02-12,5Y,-0.0882,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.098,5.098
2021-02-12,10Y,0.087,3,JGB125(20)|JGB126(20)|JGB127(20),10.097,10.097
2021-02-12,20Y,0.477,1,JGB34(30),20.099,20.099
2021-02-12,30Y,0.674,1,JGB4(40),30.097,30.097
2021-02-12,40Y,0.687,1,JGB13(40),39.099,39.099
2021-02-15,2Y,-0.133,1,JGB421(2),1.96,1.96
2021-02-15,5Y,-0.1035,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.09,5.09
2021-02-15,10Y,0.0703,3,JGB125(20)|JGB126(20)|JGB127(20),10.089,10.089
2021-02-15,20Y,0.471,1,JGB34(30),20.09,20.09
2021-02-15,30Y,0.673,1,JGB4(40),30.089,30.089
2021-02-15,40Y,0.687,1,JGB13(40),39.091,39.091
2021-02-16,2Y,-0.129,1,JGB421(2),1.958,1.958
2021-02-16,5Y,-0.0932,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.087,5.087
2021-02-16,10Y,0.0867,3,JGB125(20)|JGB126(20)|JGB127(20),10.086,10.086
2021-02-16,20Y,0.487,1,JGB34(30),20.088,20.088
2021-02-16,30Y,0.684,1,JGB4(40),30.086,30.086
2021-02-16,40Y,0.692,1,JGB13(40),39.088,39.088
2021-02-17,2Y,-0.129,1,JGB421(2),1.955,1.955
2021-02-17,5Y,-0.0932,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.084,5.084
2021-02-17,10Y,0.0863,3,JGB125(20)|JGB126(20)|JGB127(20),10.084,10.084
2021-02-17,20Y,0.482,1,JGB34(30),20.085,20.085
2021-02-17,30Y,0.679,1,JGB4(40),30.084,30.084
2021-02-17,40Y,0.692,1,JGB13(40),39.086,39.086
2021-02-18,2Y,-0.1143,4,JGB135(5)|JGB328(10)|JGB421(2)|JGB61(20),1.952,2.081
2021-02-18,5Y,-0.0725,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.081,5.081
2021-02-18,10Y,0.108,3,JGB125(20)|JGB126(20)|JGB127(20),10.081,10.081
2021-02-18,20Y,0.504,1,JGB34(30),20.082,20.082
2021-02-18,30Y,0.69,1,JGB4(40),30.081,30.081
2021-02-18,40Y,0.7,1,JGB13(40),39.083,39.083
2021-02-19,2Y,-0.1187,4,JGB135(5)|JGB328(10)|JGB421(2)|JGB61(20),1.949,2.078
2021-02-19,5Y,-0.0772,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.079,5.079
2021-02-19,10Y,0.1027,3,JGB125(20)|JGB126(20)|JGB127(20),10.078,10.078
2021-02-19,20Y,0.493,1,JGB34(30),20.079,20.079
2021-02-19,30Y,0.679,1,JGB4(40),30.078,30.078
2021-02-19,40Y,0.692,1,JGB13(40),39.08,39.08
2021-02-22,2Y,-0.115,5,JGB WI(2)-03|JGB135(5)|JGB328(10)|JGB421(2)|JGB61(20),1.941,2.07
2021-02-22,5Y,-0.0673,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.07,5.07
2021-02-22,10Y,0.1133,3,JGB125(20)|JGB126(20)|JGB127(20),10.07,10.07
2021-02-22,20Y,0.504,1,JGB34(30),20.071,20.071
2021-02-22,30Y,0.684,1,JGB4(40),30.07,30.07
2021-02-22,40Y,0.696,1,JGB13(40),39.072,39.072
2021-02-24,2Y,-0.1086,5,JGB WI(2)-03|JGB135(5)|JGB328(10)|JGB421(2)|JGB61(20),1.936,2.064
2021-02-24,5Y,-0.0602,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.065,5.065
2021-02-24,10Y,0.13,3,JGB125(20)|JGB126(20)|JGB127(20),10.064,10.064
2021-02-24,20Y,0.525,1,JGB34(30),20.066,20.066
2021-02-24,30Y,0.7,1,JGB4(40),30.064,30.064
2021-02-24,40Y,0.713,1,JGB13(40),39.066,39.066
2021-02-25,2Y,-0.109,5,JGB WI(2)-03|JGB135(5)|JGB328(10)|JGB421(2)|JGB61(20),1.933,2.062
2021-02-25,5Y,-0.061,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.062,5.062
2021-02-25,10Y,0.13,3,JGB125(20)|JGB126(20)|JGB127(20),10.062,10.062
2021-02-25,20Y,0.536,1,JGB34(30),20.063,20.063
2021-02-25,30Y,0.717,1,JGB4(40),30.062,30.062
2021-02-25,40Y,0.726,1,JGB13(40),39.064,39.064
2021-02-26,2Y,-0.0988,5,JGB WI(2)-03|JGB135(5)|JGB328(10)|JGB421(2)|JGB61(20),1.93,2.059
2021-02-26,5Y,-0.0452,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.06,5.06
2021-02-26,10Y,0.1513,3,JGB125(20)|JGB126(20)|JGB127(20),10.059,10.059
2021-02-26,20Y,0.558,1,JGB34(30),20.06,20.06
2021-02-26,30Y,0.75,1,JGB4(40),30.059,30.059
2021-02-26,40Y,0.76,1,JGB13(40),39.061,39.061
2021-03-01,2Y,-0.111,5,JGB135(5)|JGB328(10)|JGB421(2)|JGB422(2)|JGB61(20),1.922,2.051
2021-03-01,5Y,-0.0447,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.051,5.051
2021-03-01,10Y,0.173,3,JGB125(20)|JGB126(20)|JGB127(20),10.051,10.051
2021-03-01,20Y,0.563,1,JGB34(30),20.052,20.052
2021-03-01,30Y,0.754,1,JGB4(40),30.051,30.051
2021-03-01,40Y,0.772,1,JGB13(40),39.053,39.053
2021-03-02,2Y,-0.117,5,JGB135(5)|JGB328(10)|JGB421(2)|JGB422(2)|JGB61(20),1.919,2.048
2021-03-02,5Y,-0.0558,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.049,5.049
2021-03-02,10Y,0.162,3,JGB125(20)|JGB126(20)|JGB127(20),10.048,10.048
2021-03-02,20Y,0.536,1,JGB34(30),20.049,20.049
2021-03-02,30Y,0.727,1,JGB4(40),30.048,30.048
2021-03-02,40Y,0.748,1,JGB13(40),39.05,39.05
2021-03-03,2Y,-0.1197,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.993,2.045
2021-03-03,5Y,-0.071,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.046,5.046
2021-03-03,10Y,0.1353,3,JGB125(20)|JGB126(20)|JGB127(20),10.045,10.045
2021-03-03,20Y,0.511,1,JGB34(30),20.047,20.047
2021-03-03,30Y,0.709,1,JGB4(40),30.045,30.045
2021-03-03,40Y,0.726,1,JGB13(40),39.047,39.047
2021-03-04,2Y,-0.1133,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.99,2.042
2021-03-04,5Y,-0.0715,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.043,5.043
2021-03-04,10Y,0.1203,3,JGB125(20)|JGB126(20)|JGB127(20),10.042,10.042
2021-03-04,20Y,0.493,1,JGB34(30),20.044,20.044
2021-03-04,30Y,0.679,1,JGB4(40),30.042,30.042
2021-03-04,40Y,0.696,1,JGB13(40),39.044,39.044
2021-03-05,2Y,-0.115,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.988,2.04
2021-03-05,5Y,-0.0605,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.04,5.04
2021-03-05,10Y,0.1407,3,JGB125(20)|JGB126(20)|JGB127(20),10.04,10.04
2021-03-05,20Y,0.525,1,JGB34(30),20.041,20.041
2021-03-05,30Y,0.711,1,JGB4(40),30.04,30.04
2021-03-05,40Y,0.722,1,JGB13(40),39.042,39.042
2021-03-08,2Y,-0.128,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.979,2.031
2021-03-08,5Y,-0.0915,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.032,5.032
2021-03-08,10Y,0.092,3,JGB125(20)|JGB126(20)|JGB127(20),10.031,10.031
2021-03-08,20Y,0.481,1,JGB34(30),20.033,20.033
2021-03-08,30Y,0.671,1,JGB4(40),30.031,30.031
2021-03-08,40Y,0.687,1,JGB13(40),39.034,39.034
2021-03-09,2Y,-0.1148,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.977,2.029
2021-03-09,5Y,-0.066,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.029,5.029
2021-03-09,10Y,0.119,3,JGB125(20)|JGB126(20)|JGB127(20),10.029,10.029
2021-03-09,20Y,0.498,1,JGB34(30),20.03,20.03
2021-03-09,30Y,0.684,1,JGB4(40),30.029,30.029
2021-03-09,40Y,0.696,1,JGB13(40),39.031,39.031
2021-03-10,2Y,-0.1092,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.974,2.026
2021-03-10,5Y,-0.0605,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.027,5.027
2021-03-10,10Y,0.1403,3,JGB125(20)|JGB126(20)|JGB127(20),10.026,10.026
2021-03-10,20Y,0.52,1,JGB34(30),20.027,20.027
2021-03-10,30Y,0.706,1,JGB4(40),30.026,30.026
2021-03-10,40Y,0.713,1,JGB13(40),39.028,39.028
2021-03-11,2Y,-0.1113,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.971,2.023
2021-03-11,5Y,-0.0658,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.024,5.024
2021-03-11,10Y,0.1353,3,JGB125(20)|JGB126(20)|JGB127(20),10.023,10.023
2021-03-11,20Y,0.515,1,JGB34(30),20.025,20.025
2021-03-11,30Y,0.695,1,JGB4(40),30.023,30.023
2021-03-11,40Y,0.705,1,JGB13(40),39.025,39.025
2021-03-12,2Y,-0.1168,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.969,2.021
2021-03-12,5Y,-0.0813,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.021,5.021
2021-03-12,10Y,0.1137,3,JGB125(20)|JGB126(20)|JGB127(20),10.021,10.021
2021-03-12,20Y,0.486,1,JGB34(30),20.022,20.022
2021-03-12,30Y,0.651,1,JGB4(40),30.021,30.021
2021-03-12,40Y,0.67,1,JGB13(40),39.023,39.023
2021-03-15,2Y,-0.1215,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.96,2.012
2021-03-15,5Y,-0.0765,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.013,5.013
2021-03-15,10Y,0.1243,3,JGB125(20)|JGB126(20)|JGB127(20),10.012,10.012
2021-03-15,20Y,0.498,1,JGB34(30),20.014,20.014
2021-03-15,30Y,0.668,1,JGB4(40),30.012,30.012
2021-03-15,40Y,0.679,1,JGB13(40),39.014,39.014
2021-03-16,2Y,-0.1325,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.958,2.01
2021-03-16,5Y,-0.087,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.01,5.01
2021-03-16,10Y,0.119,3,JGB125(20)|JGB126(20)|JGB127(20),10.01,10.01
2021-03-16,20Y,0.498,1,JGB34(30),20.011,20.011
2021-03-16,30Y,0.679,1,JGB4(40),30.01,30.01
2021-03-16,40Y,0.692,1,JGB13(40),39.012,39.012
2021-03-17,2Y,-0.1417,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.955,2.007
2021-03-17,5Y,-0.0975,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.008,5.008
2021-03-17,10Y,0.108,3,JGB125(20)|JGB126(20)|JGB127(20),10.007,10.007
2021-03-17,20Y,0.487,1,JGB34(30),20.008,20.008
2021-03-17,30Y,0.668,1,JGB4(40),30.007,30.007
2021-03-17,40Y,0.683,1,JGB13(40),39.009,39.009
2021-03-18,2Y,-0.1375,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.952,2.004
2021-03-18,5Y,-0.0973,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.005,5.005
2021-03-18,10Y,0.103,3,JGB125(20)|JGB126(20)|JGB127(20),10.004,10.004
2021-03-18,20Y,0.486,1,JGB34(30),20.005,20.005
2021-03-18,30Y,0.663,1,JGB4(40),30.004,30.004
2021-03-18,40Y,0.679,1,JGB13(40),39.006,39.006
2021-03-19,2Y,-0.1358,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.949,2.001
2021-03-19,5Y,-0.092,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),5.002,5.002
2021-03-19,10Y,0.1133,3,JGB125(20)|JGB126(20)|JGB127(20),10.001,10.001
2021-03-19,20Y,0.493,1,JGB34(30),20.003,20.003
2021-03-19,30Y,0.662,1,JGB4(40),30.001,30.001
2021-03-19,40Y,0.68,2,JGB WI(40)-03|JGB13(40),39.003,39.003
2021-03-22,2Y,-0.1305,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.941,1.993
2021-03-22,5Y,-0.0815,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),4.994,4.994
2021-03-22,10Y,0.124,3,JGB125(20)|JGB126(20)|JGB127(20),9.993,9.993
2021-03-22,20Y,0.514,1,JGB34(30),19.995,19.995
2021-03-22,30Y,0.673,1,JGB4(40),29.993,29.993
2021-03-22,40Y,0.6885,2,JGB WI(40)-03|JGB13(40),38.995,38.995
2021-03-23,2Y,-0.1355,4,JGB135(5)|JGB328(10)|JGB422(2)|JGB61(20),1.938,1.99
2021-03-23,5Y,-0.0968,4,JGB342(10)|JGB85(20)|JGB86(20)|JGB87(20),4.991,4.991
